  16.   6.       -0.3844804776       -0.9636691334
  16.   7.        1.3804191939       -0.9802350160
  16.   8.       -0.0139868196        0.6316527982
  16.   9.       -1.8841527335       -0.9222907898
  16.  10.       -0.4201737293       -0.4355278053
  16.  11.       -0.5205709342        1.2827968564
  16.  12.       -1.8597663432       -0.8513600834
  16.  13.        0.4239551372        0.1112791459
  16.  14.        2.8532778024       -0.9020948431
  16.  15.       -1.5366370098        2.3482345392
  16.  16.       -0.8044483057       -0.5916350291
  17.   0.        0.1231171773        0.0000000000
  17.   1.       -0.1487486485        0.7562027297
  17.   2.       -0.2092928255        0.6534246207
  17.   3.        0.3145823947       -0.5944524189
  17.   4.        1.2352531621       -0.3607827130
  17.   5.        0.3838824740        0.2654885941
  17.   6.        0.0965654623       -1.0212396521
  17.   7.        0.2501169968        0.0084310364
  17.   8.       -2.2721345013       -0.5707479400
  17.   9.        0.8819293850       -0.9917604575
  17.  10.       -0.1993020017        0.1839362641
  17.  11.        0.3900647297       -0.2482427978
  17.  12.        1.2382056595       -0.0826940054
  17.  13.       -0.6577893463        0.8022796089
  17.  14.       -1.5858112721       -0.0515617780
  17.  15.       -0.0219320902       -2.7736661992
  17.  16.        1.6617585501        1.1940515130
  17.  17.       -0.8948738670       -0.8547392765
  18.   0.        0.6042516396        0.0000000000
  18.   1.        0.6304200641        0.3003787733
  18.   2.        0.3901419708        0.6642584293
  18.   3.       -1.3332525632        0.2746352444
  18.   4.       -0.6450566239       -0.3606779122
  18.   5.        0.3142458090       -0.2674288286
  18.   6.        0.1843079161        0.5580600004
  18.   7.       -2.1495221992        0.1174989339
  18.   8.        0.0405520352       -0.6020439917
  18.   9.       -0.2482775299        1.3361247351
  18.  10.       -0.8542275304        0.0747144839
  18.  11.        0.5573490165       -0.3300166222
  18.  12.        0.6808750615        0.2442342215
  18.  13.        0.4667471618       -0.4676586750
  18.  14.       -0.4505106273        0.0604416833
  18.  15.        0.7434141917        1.3960031491
  18.  16.       -0.4098806837       -1.6395298506
  18.  17.        0.9823989896        2.1969626945
  18.  18.       -1.2928407352       -0.3907577204
  19.   0.       -1.0257201848        0.0000000000
  19.   1.       -0.4053728851       -0.6482455134
  19.   2.        0.1264328289        0.0096078215
  19.   3.       -0.2158803230        1.1602468949
  19.   4.       -0.1405632213       -0.5495461118
  19.   5.       -0.0356899431        0.1170227769
  19.   6.       -0.1163181809        0.0093689297
  19.   7.        0.7437725644       -0.7457781403
  19.   8.        0.9856329034        1.0575242828
  19.   9.       -0.4381899124        0.5800931991
  19.  10.        0.8367928284       -0.6137331232
  19.  11.       -0.8208688920        0.7553737280
  19.  12.       -1.4257591387       -0.1366068018
  19.  13.        0.3493512993       -1.3765852783
  19.  14.        1.1034906534       -0.4140686395
  19.  15.       -1.3502547925        0.7330889637
  19.  16.        0.4525191407       -0.2560176947
  19.  17.       -1.6313709209       -1.3970124770
  19.  18.        1.0046753576        0.5122853460
  19.  19.       -0.7682117166        0.5924625560
  20.   0.        0.0531509814        0.0000000000
  20.   1.        0.0287406690       -0.0120009282
  20.   2.        0.0381044733        0.1955438674
  20.   3.        0.8103672008        0.1740149205
  20.   4.        0.3138571958        0.0828020807
  20.   5.       -0.0737703087        0.7433616084
  20.   6.       -0.2968417091       -0.4543526489
  20.   7.        0.3490764685        0.3267000492
  20.   8.       -1.1296873780        0.0440384905
  20.   9.        1.1039784914       -0.6997492406
  20.  10.        0.8668236396        0.1870948336
  20.  11.        0.6943577699        0.2732572113
  20.  12.        1.1065013757       -0.9227548533
  20.  13.       -0.8814392432        0.0105053513
  20.  14.        0.0537629733        0.1874178191
  20.  15.        0.4484866269       -1.7105844236
  20.  16.        0.4446289629        1.6531794614
  20.  17.        0.9906034922        0.2242306324
  20.  18.       -2.7190044239        0.0742613330
  20.  19.        1.3455887609       -1.1259156271
  20.  20.       -0.0675882564        0.4281334154
  21.   0.        0.9519510601        0.0000000000
  21.   1.        0.9350483252       -0.3396789196
  21.   2.       -0.1778010071       -0.3807837076
  21.   3.       -0.3480668233        0.1101007195
  21.   4.       -0.9112157707        0.6305673071
  21.   5.       -0.0724170077       -0.7146883375
  21.   6.        0.2624578928        0.3195464047
  21.   7.       -0.8305990878        0.7056222013
  21.   8.        0.4606263805       -0.8157304271
  21.   9.        0.1974902554        0.4660426757
  21.  10.       -0.7963811699       -0.1991882046
  21.  11.        0.3450669176       -1.0394606503
  21.  12.        0.8465351371        1.0448326118
  21.  13.        0.0965657057        0.0861438934
  21.  14.       -0.6665635979        0.5289108889
  21.  15.        0.7802061707        0.0723969163
  21.  16.       -1.2447732727       -1.8558048867
  21.  17.        1.0104484656        1.9779927467
  21.  18.        0.8582630232        0.4272252408
  21.  19.       -0.7844878587        0.8315809814
  21.  20.        0.4194435878       -1.4234733807
  21.  21.       -0.0512843722       -0.0601075825
  22.   0.       -1.0764951302        0.0000000000
  22.   1.       -0.0696899657       -0.6947072496
  22.   2.        0.1222152735       -0.5419498272
  22.   3.        0.1558642600       -0.0212311123
  22.   4.       -0.6973761216        0.5950786140
  22.   5.       -0.5215867207       -0.4244234902
  22.   6.        0.0499543548        0.0458883494
  22.   7.        1.5783657897       -0.6754730633
  22.   8.        0.9501472116        1.1602875755
  22.   9.       -0.8286065980       -1.2254562637
  22.  10.        0.4724120779       -0.8158997158
  22.  11.       -0.0046078458       -0.7521317454
  22.  12.       -1.7174968000       -1.1816606751
  22.  13.       -0.4610047171       -0.1645293699
  22.  14.        0.5843592402       -0.5292235731
  22.  15.       -1.5001019108        0.1375559939
  22.  16.        0.3891090103        0.7735360665
  22.  17.       -1.9473249191       -1.5269282318
  22.  18.        0.4868922572       -0.7383068526
  22.  19.        0.6954422569       -0.6736780544
  22.  20.       -1.6265026765        1.2229586859
  22.  21.        0.3943149233       -1.0838715766
  22.  22.        0.2941350345        0.2945703940
  23.   0.       -0.0081261175        0.0000000000
  23.   1.       -0.1888152076        0.1147599486
  23.   2.       -0.1559177055        0.2686862522
  23.   3.        0.7974551117       -0.6237098528
  23.   4.       -0.1758006016        0.4026023035
  23.   5.        0.0298012536        0.2872384796
  23.   6.       -0.4501824079        0.0889304546
  23.   7.        0.2809227238        0.0505588667
  23.   8.       -0.9704200727       -0.2222792148
  23.   9.        0.9118546926       -0.3205206218
  23.  10.        0.2997737360        0.9506737851
  23.  11.       -0.2585811814        0.7359054518
  23.  12.       -0.3544049874       -0.7355251127
  23.  13.       -0.7997344669        0.0902599750
  23.  14.       -0.0027298284        0.7145847699
  23.  15.        0.7614006106       -0.8444315586
  23.  16.        1.1302385488        1.0072945733
  23.  17.        0.8969246567        0.3571731005
  23.  18.       -1.8697105018        0.1153965755
  23.  19.       -0.1555432892        0.1510894001
  23.  20.        0.6097288659       -1.3672432664
  23.  21.       -0.4090447822        1.0706931385
  23.  22.       -0.8653482858       -0.0472051989
  23.  23.        0.2127091251       -0.0584445524
  24.   0.        0.1387541127        0.0000000000
  24.   1.        0.7279061606        0.4890323177
  24.   2.       -0.4349622131        0.3656892249
  24.   3.       -0.4810782400       -0.1341327967
  24.   4.        0.3761720945       -0.2802559130
  24.   5.        0.0709568334        0.4697191298
  24.   6.        0.3066675944        0.3578963022
  24.   7.       -0.7913548160        0.5255545416
  24.   8.       -0.2206744602       -0.7750558386
  24.   9.        0.2608819099        0.3973890955
  24.  10.       -0.4820132141        0.3111658771
  24.  11.       -0.1394584205        0.1766014724
  24.  12.        0.2267810400        1.1051517478
  24.  13.        0.4118187023       -0.2179701094
  24.  14.       -1.4200782869        1.1185914079
  24.  15.       -0.0888460802        0.1214222354
  24.  16.        0.0554260596       -1.1960690767
  24.  17.        0.8612799378        1.6011539992
  24.  18.        1.2274128942       -0.0390892816
  24.  19.       -1.0835831046        0.3016007661
  24.  20.       -0.2105498148       -0.1657262939
  24.  21.        1.1633332624       -0.9711691260
  24.  22.        0.9519074819        1.0771369001
  24.  23.       -0.0957275479        0.4220335363
  24.  24.       -0.5153283097       -0.0866785206
  25.   0.        0.0490102689        0.0000000000
  25.   1.       -0.4751992843       -0.1594075640
  25.   2.        0.4119346453       -0.0217684808
  25.   3.       -0.4504225139       -0.5052832979
  25.   4.       -0.1031688514       -0.3178811791
  25.   5.        0.1132315099       -0.2422666045
  25.   6.        0.1253046803       -0.2278441279
  25.   7.        0.5937700017       -0.4580917000
  25.   8.        0.5592161957        0.7964704816
  25.   9.       -0.1468863278        0.2451837469
  25.  10.       -0.2688707903       -0.2023322897
  25.  11.       -0.7758226967       -0.5647595065
  25.  12.       -0.4050000804       -1.0488018822
  25.  13.        0.5585596917        0.1307832494
  25.  14.        0.3747237304       -0.4983111729
  25.  15.       -1.2672893373       -0.1727200956
  25.  16.        0.6800219471        0.4822867683
  25.  17.       -1.8409587374       -1.2603560003
  25.  18.        0.5580413045       -0.0288791828
  25.  19.        0.4880291161       -0.6465415610
  25.  20.       -1.7870763602        1.2824077994
  25.  21.       -0.0672641800       -0.3361242596
  25.  22.       -0.2001846902       -0.3372909652
  25.  23.        1.2934408452       -1.0188308127
  25.  24.        0.9910874512       -0.6485179485
  25.  25.       -0.4027691719       -0.3928005876
  26.   0.        0.9850231174        0.0000000000
  26.   1.       -0.6036552791       -0.1187292910
  26.   2.        0.6641778516        0.1606116696
  26.   3.        0.7905698555        0.0399824629
  26.   4.        0.0230293641       -0.0698305029
  26.   5.       -0.1579830683       -0.1070403291
  26.   6.       -0.2685004236       -0.0121171328
  26.   7.       -0.4888117949       -0.2201014308
  26.   8.       -0.1929688656       -0.0967846733
  26.   9.        0.8728192023        0.2046417771
  26.  10.       -0.0117217615        1.4888642549
  26.  11.        0.0633715429        1.3620002589
  26.  12.        0.0742431208       -0.7293798933
  26.  13.       -0.5830730071        1.0304010402
  26.  14.        0.8927887478       -0.5289607065
  26.  15.        1.2143450064       -0.1035169029
  26.  16.        0.1833784143        1.2366905524
  26.  17.        0.6546415260        0.1817389744
  26.  18.       -1.7263632661        0.4188103859
  26.  19.        0.4403432899        0.2121993867
  26.  20.        1.1091264865       -0.9939550822
  26.  21.        0.2992102582        1.0867872014
  26.  22.       -0.3346647952        0.9836676735
  26.  23.       -1.6398653188        0.5011139558
  26.  24.       -0.4144395924        0.5485860005
  26.  25.        0.9562283878       -1.3972036282
  26.  26.       -0.2477095801        0.7023066658
  27.   0.       -0.6565722663        0.0000000000
  27.   1.       -0.0185910629        0.2045086472
  27.   2.        0.1526026883        0.3389529482
  27.   3.       -0.2809835247        0.6943048001
  27.   4.        0.5878839034        0.0974522996
  27.   5.       -0.1052751763       -0.2220651140
  27.   6.       -0.0239752784        0.1436761849
  27.   7.       -0.7045592131        0.5374688611
  27.   8.       -0.0350940063       -0.1346904238
  27.   9.       -0.0903331195       -0.5071659122
  27.  10.       -0.1051712835       -0.4684215021
  27.  11.        0.8977374001       -0.1883338033
  27.  12.        0.3998373663        1.0529201384
  27.  13.       -0.7130759064       -0.1120946334
  27.  14.       -0.5406184169       -0.4115258922
  27.  15.        0.6105612481       -0.6998428801
  27.  16.        0.1137362946       -1.4502595369
  27.  17.        0.2272601565        1.4118978273
  27.  18.        0.1873959186        0.2715593478
  27.  19.       -0.7428618022        0.4122809986
  27.  20.        0.5870207372        0.1642682026
  27.  21.        0.2913128365       -1.2893441810
  27.  22.        0.8314975108       -0.8096686253
  27.  23.        1.0422442593       -0.2212741536
  27.  24.        1.0781366234       -0.2759555423
  27.  25.       -1.3898877811        0.2218693405
  27.  26.        0.1748753343       -0.8855182281
  27.  27.        0.3974894582        0.4529301601
  28.   0.       -0.6197058122        0.0000000000
  28.   1.       -0.4521306548       -0.3799391224
  28.   2.        0.0548461492       -0.2892131204
  28.   3.       -0.0659565426       -0.2698781030
  28.   4.       -0.2389756086        0.0633954477
  28.   5.       -0.0050378135       -0.2160405779
  28.   6.       -0.1435098899       -0.1710293835
  28.   7.        0.8533592141       -0.2072197383
  28.   8.        0.6311789745        0.2730856842
  28.   9.       -0.2795719193        0.1794504755
  28.  10.       -0.4349694064       -0.2466355499
  28.  11.       -0.0588678670       -1.2807314425
  28.  12.       -1.1166665475       -0.0488642241
  28.  13.        0.6599382914       -0.6319883736
  28.  14.       -0.2024955469        0.2210091166
  28.  15.       -0.6758493330        0.3018521576
  28.  16.       -0.3384934788       -0.5732750336
  28.  17.       -1.5252695639       -1.8711974014
  28.  18.        0.2389582667        1.2317154849
  28.  19.        0.4279245742        0.1230429097
  28.  20.       -0.7116797515        0.5437923362
  28.  21.       -0.3686513254        1.2265960893
  28.  22.       -1.0616347040       -0.6524327955
  28.  23.       -0.4967558129       -1.2196833628
  28.  24.       -0.0343974318       -1.4573132663
  28.  25.        0.2279425487        0.0798998855
  28.  26.       -0.4549252607        0.9116099090
  28.  27.       -0.5041816126       -1.2656457577
  28.  28.        0.7374627114        0.5294107293
  29.   0.        0.5309300451        0.0000000000
  29.   1.       -0.0928420388       -0.0688011888
  29.   2.       -0.3438841413       -0.1466028381
  29.   3.        0.4838006145       -0.2327102557
  29.   4.        0.2371366176        0.3436111127
  29.   5.       -0.5134372807        0.8980673450
  29.   6.       -0.2986533716       -0.6383284939
  29.   7.       -0.1124703226        0.1697134300
  29.   8.       -0.0373275978       -0.0069175118
  29.   9.        0.6089426814        0.3437324188
  29.  10.        0.4858512642        0.8194721067
  29.  11.       -0.3438306343        0.8506620363
  29.  12.       -0.1369837122       -0.0948344538
  29.  13.       -0.3878638966        0.2171253616
  29.  14.        0.2951163948       -0.2392506507
  29.  15.        0.0127889672        1.2062508258
  29.  16.       -0.2314806220        1.0640460407
  29.  17.       -0.0171228178       -0.6162270321
  29.  18.       -0.6040250838       -0.8382374031
  29.  19.       -0.6204625264       -0.0545934368
  29.  20.        1.3103755861       -1.0101127675
  29.  21.       -0.0055825815        0.4363687459
  29.  22.       -0.0540981600        0.6801943782
  29.  23.       -0.3722018323       -0.0381459903
  29.  24.        0.0024429221       -0.8118799313
  29.  25.       -0.8040564562       -0.0882107769
  29.  26.       -0.8403858017        0.0381409028
  29.  27.        0.6755641881        2.0811428908
  29.  28.       -1.1023730138       -2.4648596738
  29.  29.        0.9134664031       -0.4104474969
  30.   0.        0.3851147655        0.0000000000
  30.   1.        0.4852927085        0.6002521024
  30.   2.       -0.8348984112       -0.1864221845
  30.   3.       -0.6210197025        0.6247421151
  30.   4.        0.5178725590        0.0833827302
  30.   5.        0.1485017015       -0.3971500177
  30.   6.        0.2874908395       -0.2455199932
  30.   7.       -0.4446270469        0.2979886371
  30.   8.       -0.1501355771       -0.6248477385
  30.   9.       -0.3502770515       -0.2276363264
  30.  10.        0.2787324625       -0.1842623501
  30.  11.        0.2582856458        0.3353613483
  30.  12.       -0.0838892454        0.9943547165
  30.  13.       -1.0959088263       -0.5704677690
  30.  14.       -0.8199667627       -0.4699586090
  30.  15.        0.2493147581       -0.6610754549
  30.  16.       -0.4266027634       -1.1068418377
  30.  17.        0.4256876917        2.2016234758
  30.  18.        0.3078306393       -0.6552603736
  30.  19.       -1.1249613669        0.1616738936
  30.  20.       -0.2429831128        0.5590534248
  30.  21.        0.2715237400       -1.3956955852
  30.  22.        0.7755359053       -0.6443386212
  30.  23.        0.4951093395        0.0150015555
  30.  24.        0.4403440379       -0.5394172734
  30.  25.       -0.6209098717       -1.0029006821
  30.  26.        0.5966562491       -0.6872424104
  30.  27.        0.0634885061       -1.3278770888
  30.  28.        1.4903223392        1.9189535777
  30.  29.       -1.7079215943       -0.2758183510
  30.  30.        1.0183137062       -0.1997304013
  31.   0.       -0.2397832143        0.0000000000
  31.   1.        0.2435412321       -0.2309015305
  31.   2.        0.5998383244       -0.9983486118
  31.   3.       -0.1844299032        0.2303239657
  31.   4.       -0.1764752580       -0.1271007490
  31.   5.        0.7352081571       -0.4261487522
  31.   6.        0.3907556819       -0.2596087209
  31.   7.        0.8719931413       -0.5814202203
  31.   8.       -0.5982365843        0.0407583773
  31.   9.       -0.3012994938        0.5135856051
  31.  10.       -0.0413743670       -0.2164409033
  31.  11.       -0.6416851124       -0.8664554818
  31.  12.       -0.0979478438        0.0810509851
  31.  13.        0.1748525125       -0.0704862276
  31.  14.       -0.0586688214        0.3179883446
  31.  15.       -0.9708713874       -0.4566930498
  31.  16.       -0.2141689351       -0.3118002635
  31.  17.       -0.7456218348       -2.0931459679
  31.  18.        0.5240902092       -0.0472469327
  31.  19.        0.0759259470       -0.1501795211
  31.  20.       -1.5414146848        0.2321294280
  31.  21.       -0.9072054605        0.2082126696
  31.  22.       -0.3293027555       -0.1510324422
  31.  23.       -1.3283606929       -0.8248009251
  31.  24.        0.3302976776        0.0934942146
  31.  25.       -0.0152289551        0.4028729228
  31.  26.       -1.0998250809        0.6942312534
  31.  27.       -0.4210986406        0.2959010590
  31.  28.       -1.6216655931       -2.0952293580
  31.  29.        2.3015602926        0.3089731308
  31.  30.       -1.7038892293        0.7737334639
  31.  31.        0.6342920244       -0.9406373737
  32.   0.        0.5444769650        0.0000000000
  32.   1.       -0.7492767948       -0.0245829920
  32.   2.       -0.1742109802        0.1850832906
  32.   3.        0.1106571216        0.0680643411
  32.   4.        0.2648587861       -0.3666899072
  32.   5.       -0.0416497242        0.4576867174
  32.   6.       -0.2296109485       -0.2188724108
  32.   7.       -0.3374692506       -0.1744522630
  32.   8.       -0.0946297589       -0.1091236263
  32.   9.        0.1825661027        1.1197094125
  32.  10.       -0.1327273297        0.8057481113
  32.  11.       -0.6717953186        0.8082730830
  32.  12.        0.1708618941       -0.0938297419
  32.  13.        0.6762667048       -0.0622881890
  32.  14.        0.7036394965       -0.1428770553
  32.  15.        0.8167367692        0.6607980201
  32.  16.       -0.2084299718        0.6434910327
  32.  17.        0.6481995180       -0.6958812155
  32.  18.       -0.0787094993       -0.5326837105
  32.  19.        0.6490888770       -0.2761627332
  32.  20.        0.9450996518       -0.3651939811
  32.  21.        0.3991388386        0.9136537821
  32.  22.        0.2942559384        0.2809078083
  32.  23.        0.6112802098        0.9409749183
  32.  24.       -1.1644226434        0.2972042528
  32.  25.       -0.5470276814        0.1105941586
  32.  26.       -0.1857038074       -2.1368126118
  32.  27.       -0.0919894919        1.3921031707
  32.  28.        0.5898278271        1.4332313184
  32.  29.       -2.3513009082        0.2328685060
  32.  30.        1.1984863954       -1.9674730272
  32.  31.        0.1807165549        1.6377400997
  32.  32.        0.7123875183       -0.4966138972
  33.   0.        0.5402169461        0.0000000000
  33.   1.        0.4129487834        0.7289286260
  33.   2.       -0.2861520957        0.8737655736
  33.   3.       -0.0928701573       -0.0695982717
  33.   4.       -0.4412685578       -0.7338445919
  33.   5.       -0.1406503168        0.2712929946
  33.   6.        0.3674778478        0.6789464622
  33.   7.       -0.5658316308       -0.2165867697
  33.   8.        0.2407398237       -0.3093377166
  33.   9.        0.6917471775       -0.4465082861
  33.  10.        0.6547814270        0.0841454470
  33.  11.        0.2252428624        0.2320438790
  33.  12.        0.4293575754        0.6569502330
  33.  13.       -0.9549691144       -0.2578658714
  33.  14.       -0.6867447255       -0.8120346745
  33.  15.        0.2721144804       -0.8118125461
  33.  16.        0.2059513950       -0.4766310122
  33.  17.        0.3161088394        0.9474531082
  33.  18.       -0.5396252315        0.5767273464
  33.  19.       -0.3747861112       -0.3189879804
  33.  20.       -0.4762455973       -0.0334671530
  33.  21.        0.5683664118       -0.4548623425
  33.  22.        0.9622045652       -0.3247152034
  33.  23.        0.2444966435        0.7607444175
  33.  24.        0.5904225118       -1.0092144413
  33.  25.       -0.6807291444        0.5417200916
  33.  26.        1.0329731420       -0.3944297911
  33.  27.       -0.3634993748       -1.0036512813
  33.  28.        0.9283701855       -0.5396897537
  33.  29.        0.8492722297       -0.0369596850
  33.  30.       -2.5945228844        2.7045102698
  33.  31.        0.2369348557       -2.1261442407
  33.  32.        0.8551435923        1.3387603960
  33.  33.       -0.4031823886       -0.3036440440
  34.   0.       -1.4806062327        0.0000000000
  34.   1.        0.9139957901       -0.1119934227
  34.   2.        0.5667665033       -0.2073418678
  34.   3.       -0.3292070107       -0.2737517658
  34.   4.       -0.5465081147        0.4242119558
  34.   5.        0.1773226508        0.1509716119
  34.   6.        0.1354225600       -0.0572585026
  34.   7.       -0.2232535819       -0.2157645702
  34.   8.        0.3659578957        0.6153537480
  34.   9.       -0.4791544478       -0.5361098779
  34.  10.        0.1695350784       -0.3451499027
  34.  11.       -0.3005935270       -0.5173533048
  34.  12.        0.8084217753        0.0095521810
  34.  13.        0.0411428086        0.8828142545
  34.  14.       -0.9645680143        0.5946832984
  34.  15.       -0.6208079231        0.0183124648
  34.  16.        0.0485460833       -0.3446619877
  34.  17.       -0.9158116310       -1.2545619517
  34.  18.        0.1168470034       -0.0632729594
  34.  19.       -0.0054095116       -0.4995968896
  34.  20.       -0.6276962208        0.5398645236
  34.  21.       -0.3217235837        0.2114098041
  34.  22.       -0.7376972479        0.8388089892
  34.  23.       -0.4824354275       -0.6790020761
  34.  24.        0.3023743582       -0.8569510325
  34.  25.       -0.1807715760       -0.1190626551
  34.  26.       -1.0555397270        1.0678082823
  34.  27.        0.0977857492        0.1658234087
  34.  28.       -1.1841438894       -0.9081843971
  34.  29.        1.5350890210       -0.1441874112
  34.  30.       -0.1318261076       -2.3031310903
  34.  31.       -0.7165272990        2.0267041961
  34.  32.       -0.3879960341       -0.7555354780
  34.  33.        1.1713931764        0.4274604048
  34.  34.       -0.4213301352       -0.3362568078
  35.   0.       -0.0871254023        0.0000000000
  35.   1.       -0.6325320510       -0.2171781841
  35.   2.        0.0339262917        0.0840819077
  35.   3.       -0.1149390551       -0.3354213924
  35.   4.       -0.1047944459        0.2717870313
