Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
     180     180
Longitude Latitude Br
  2.3212879052E+00 -5.4977871438E-01  3.4905068358E-01
  2.3561944902E+00 -5.4977871438E-01 -2.0474308659E-01
  2.3911010752E+00 -5.4977871438E-01 -1.6157371893E+00
  2.4260076603E+00 -5.4977871438E-01  6.4222711121E-01
  2.4609142453E+00 -5.4977871438E-01  2.6577945226E+00
  2.4958208304E+00 -5.4977871438E-01  5.8653992518E+00
  2.5307274154E+00 -5.4977871438E-01  3.8512373352E+00
  2.5656340004E+00 -5.4977871438E-01  2.0919051163E+00
  2.6005405855E+00 -5.4977871438E-01  3.3267341640E+00
  2.6354471705E+00 -5.4977871438E-01  6.7835106915E+00
  2.6703537556E+00 -5.4977871438E-01  7.7321508580E+00
  2.7052603406E+00 -5.4977871438E-01  4.3215018842E+00
  2.7401669256E+00 -5.4977871438E-01  2.3210207001E-01
  2.7750735107E+00 -5.4977871438E-01 -1.9135031960E+00
  2.8099800957E+00 -5.4977871438E-01 -2.4003936436E+00
  2.8448866808E+00 -5.4977871438E-01  1.9311088475E+00
  2.8797932658E+00 -5.4977871438E-01  1.7000256884E+00
  2.9146998508E+00 -5.4977871438E-01  6.0499995246E-01
  2.9496064359E+00 -5.4977871438E-01  1.0272977434E+00
  2.9845130209E+00 -5.4977871438E-01 -1.3239834750E+00
  3.0194196060E+00 -5.4977871438E-01 -1.5857643438E+00
  3.0543261910E+00 -5.4977871438E-01 -5.1919900198E+00
  3.0892327760E+00 -5.4977871438E-01 -2.7761571877E+00
  3.1241393611E+00 -5.4977871438E-01 -3.2382276600E+00
  3.1590459461E+00 -5.4977871438E-01 -2.4044422917E+00
  3.1939525311E+00 -5.4977871438E-01 -1.4013806293E+00
  3.2288591162E+00 -5.4977871438E-01 -1.3319249498E+00
  3.2637657012E+00 -5.4977871438E-01 -2.9708853282E-01
  3.2986722863E+00 -5.4977871438E-01 -5.1822553044E+00
  3.3335788713E+00 -5.4977871438E-01 -2.4506069249E+00
  3.3684854563E+00 -5.4977871438E-01  5.3380143695E-02
  3.4033920414E+00 -5.4977871438E-01 -8.8667421174E-01
  3.4382986264E+00 -5.4977871438E-01  1.3359812689E+00
  3.4732052115E+00 -5.4977871438E-01  5.1830893019E-01
  3.5081117965E+00 -5.4977871438E-01  4.0445458896E-02
  3.5430183815E+00 -5.4977871438E-01  6.5073438764E+00
  3.5779249666E+00 -5.4977871438E-01  2.1959869341E+01
  3.6128315516E+00 -5.4977871438E-01  7.7876974215E+00
  3.6477381367E+00 -5.4977871438E-01  2.6274072215E+00
  3.6826447217E+00 -5.4977871438E-01  4.3612156770E+00
  3.7175513067E+00 -5.4977871438E-01  5.6036116900E+00
  3.7524578918E+00 -5.4977871438E-01  1.6513870095E+00
  3.7873644768E+00 -5.4977871438E-01 -5.5182166179E-01
  3.8222710619E+00 -5.4977871438E-01 -3.3799195597E+00
  3.8571776469E+00 -5.4977871438E-01 -1.7173013773E+01
  3.8920842319E+00 -5.4977871438E-01 -1.2386152578E+01
  3.9269908170E+00 -5.4977871438E-01 -5.2631178987E+00
  3.9618974020E+00 -5.4977871438E-01 -1.7082847201E+00
  3.9968039871E+00 -5.4977871438E-01 -1.4764619230E+00
  4.0317105721E+00 -5.4977871438E-01  6.7516538945E+00
  4.0666171571E+00 -5.4977871438E-01  4.0635969538E+00
  4.1015237422E+00 -5.4977871438E-01  2.2219411449E+00
  4.1364303272E+00 -5.4977871438E-01  9.8918567698E+00
  4.1713369123E+00 -5.4977871438E-01  4.4786671014E+00
  4.2062434973E+00 -5.4977871438E-01  9.2403546090E-01
  4.2411500823E+00 -5.4977871438E-01  3.1779735355E+00
  4.2760566674E+00 -5.4977871438E-01  2.0934965446E+00
  4.3109632524E+00 -5.4977871438E-01  1.5026473201E+00
  4.3458698375E+00 -5.4977871438E-01  4.6689227186E-01
  4.3807764225E+00 -5.4977871438E-01 -2.0888206796E+00
  4.4156830075E+00 -5.4977871438E-01 -2.8880593720E+01
  4.4505895926E+00 -5.4977871438E-01 -3.3174662093E+01
  4.4854961776E+00 -5.4977871438E-01 -2.1050884718E+01
  4.5204027627E+00 -5.4977871438E-01 -3.6536138871E+00
  4.5553093477E+00 -5.4977871438E-01 -3.8953735193E+00
  4.5902159327E+00 -5.4977871438E-01 -7.5988643061E-01
  4.6251225178E+00 -5.4977871438E-01 -5.8074913959E+00
  4.6600291028E+00 -5.4977871438E-01 -2.6802757649E+00
  4.6949356879E+00 -5.4977871438E-01 -6.2740273649E+00
  4.7298422729E+00 -5.4977871438E-01 -5.4699822070E+00
  4.7647488579E+00 -5.4977871438E-01 -2.8398035323E-01
  4.7996554430E+00 -5.4977871438E-01  9.6407742307E-01
  4.8345620280E+00 -5.4977871438E-01  1.4149366046E+00
  4.8694686131E+00 -5.4977871438E-01  1.8918185715E+00
  4.9043751981E+00 -5.4977871438E-01  1.7426085641E+00
  4.9392817831E+00 -5.4977871438E-01  1.0319360718E+00
  4.9741883682E+00 -5.4977871438E-01 -1.4789302771E+00
  5.0090949532E+00 -5.4977871438E-01 -4.0887206888E+00
  5.0440015383E+00 -5.4977871438E-01 -5.1855806758E-01
  5.0789081233E+00 -5.4977871438E-01  8.6669269808E-02
  5.1138147083E+00 -5.4977871438E-01 -1.7996123409E+00
  5.1487212934E+00 -5.4977871438E-01 -1.4125096659E+00
  5.1836278784E+00 -5.4977871438E-01 -4.0571492407E-01
  5.2185344635E+00 -5.4977871438E-01 -3.1475159567E-01
  5.2534410485E+00 -5.4977871438E-01  1.7243689348E-01
  5.2883476335E+00 -5.4977871438E-01 -1.1498393122E+00
  5.3232542186E+00 -5.4977871438E-01 -6.1229631319E+00
  5.3581608036E+00 -5.4977871438E-01  1.3886440976E+01
  5.3930673887E+00 -5.4977871438E-01  2.9394386622E+01
  5.4279739737E+00 -5.4977871438E-01  8.1242450770E+01
  5.4628805587E+00 -5.4977871438E-01  4.3918273115E+01
  5.4977871438E+00 -5.4977871438E-01 -1.0312449667E+01
  5.5326937288E+00 -5.4977871438E-01 -2.8422968179E+01
  5.5676003139E+00 -5.4977871438E-01 -7.6449368403E+00
  5.6025068989E+00 -5.4977871438E-01 -1.3640315825E+01
  5.6374134839E+00 -5.4977871438E-01 -1.0187183902E+00
  5.6723200690E+00 -5.4977871438E-01  3.1193410207E+00
  5.7072266540E+00 -5.4977871438E-01  1.5406515527E+01
  5.7421332391E+00 -5.4977871438E-01  1.5783338860E+01
  5.7770398241E+00 -5.4977871438E-01  6.1134937115E+01
  5.8119464091E+00 -5.4977871438E-01  8.6684796662E+01
  5.8468529942E+00 -5.4977871438E-01  9.8671753701E+01
  5.8817595792E+00 -5.4977871438E-01  1.9305344195E+01
  5.9166661643E+00 -5.4977871438E-01 -6.3950290137E+00
  5.9515727493E+00 -5.4977871438E-01 -4.7692589688E+01
  5.9864793343E+00 -5.4977871438E-01 -1.3987746623E+01
  6.0213859194E+00 -5.4977871438E-01 -1.2060872591E+01
  6.0562925044E+00 -5.4977871438E-01 -1.1207457695E+01
  6.0911990895E+00 -5.4977871438E-01 -6.2081699511E+00
  6.1261056745E+00 -5.4977871438E-01 -2.4781067841E+00
  6.1610122595E+00 -5.4977871438E-01 -4.4223675621E+00
  6.1959188446E+00 -5.4977871438E-01 -4.3959480570E+00
  6.2308254296E+00 -5.4977871438E-01 -6.9197213216E+00
  6.2657320147E+00 -5.4977871438E-01 -9.8046921084E+00
  1.7453292520E-02 -5.3232542186E-01 -2.5255964488E+01
  5.2359877560E-02 -5.3232542186E-01 -1.0933145448E+01
  8.7266462600E-02 -5.3232542186E-01 -6.5531710416E+00
  1.2217304764E-01 -5.3232542186E-01  3.3329486554E-01
  1.5707963268E-01 -5.3232542186E-01 -4.3323327180E-01
  1.9198621772E-01 -5.3232542186E-01 -8.9803353583E-01
  2.2689280276E-01 -5.3232542186E-01 -1.0887430811E+00
  2.6179938780E-01 -5.3232542186E-01  9.5282247317E-01
  2.9670597284E-01 -5.3232542186E-01 -1.3117037326E+00
  3.3161255788E-01 -5.3232542186E-01  2.1390917894E-01
  3.6651914292E-01 -5.3232542186E-01 -1.1646383020E-02
  4.0142572796E-01 -5.3232542186E-01 -7.7291452152E-01
  4.3633231300E-01 -5.3232542186E-01  7.1465141635E-01
  4.7123889804E-01 -5.3232542186E-01  6.4362680272E+00
  5.0614548308E-01 -5.3232542186E-01  2.5495992657E+00
  5.4105206812E-01 -5.3232542186E-01  1.6677263370E+00
  5.7595865316E-01 -5.3232542186E-01  1.1229724670E+00
  6.1086523820E-01 -5.3232542186E-01 -2.0036021406E-01
  6.4577182324E-01 -5.3232542186E-01 -5.8900598789E-01
  6.8067840828E-01 -5.3232542186E-01  5.2331431317E-01
  7.1558499332E-01 -5.3232542186E-01  4.4971794292E-01
  7.5049157836E-01 -5.3232542186E-01 -1.0074650369E+00
  7.8539816340E-01 -5.3232542186E-01  5.0796283799E-01
  8.2030474844E-01 -5.3232542186E-01  2.5012492847E+00
  8.5521133348E-01 -5.3232542186E-01  1.8771905024E+00
  8.9011791852E-01 -5.3232542186E-01 -3.5924524709E+00
  9.2502450356E-01 -5.3232542186E-01  3.6066173462E-01
  9.5993108860E-01 -5.3232542186E-01  1.2440327738E+00
  9.9483767364E-01 -5.3232542186E-01  6.9729790056E+00
  1.0297442587E+00 -5.3232542186E-01  2.3038624744E+00
  1.0646508437E+00 -5.3232542186E-01  9.1596582282E-01
  1.0995574288E+00 -5.3232542186E-01  9.1227320153E-01
  1.1344640138E+00 -5.3232542186E-01  1.9071454414E-01
  1.1693705988E+00 -5.3232542186E-01 -1.1337632896E+00
  1.2042771839E+00 -5.3232542186E-01  1.5983428725E+00
  1.2391837689E+00 -5.3232542186E-01  1.2862555270E+00
  1.2740903540E+00 -5.3232542186E-01  5.3035244589E+00
  1.3089969390E+00 -5.3232542186E-01  2.4457407770E+01
  1.3439035240E+00 -5.3232542186E-01  1.5987515637E+01
  1.3788101091E+00 -5.3232542186E-01  6.6819057865E+00
  1.4137166941E+00 -5.3232542186E-01  5.1013128369E+00
  1.4486232792E+00 -5.3232542186E-01  7.1027818295E+00
  1.4835298642E+00 -5.3232542186E-01  8.0005956556E+00
  1.5184364492E+00 -5.3232542186E-01 -1.2158815913E+01
  1.5533430343E+00 -5.3232542186E-01 -1.2820721493E+01
  1.5882496193E+00 -5.3232542186E-01 -6.0363406389E+00
  1.6231562044E+00 -5.3232542186E-01 -5.8631665794E+00
  1.6580627894E+00 -5.3232542186E-01 -5.1823716666E+00
  1.6929693744E+00 -5.3232542186E-01 -1.9402848758E+00
  1.7278759595E+00 -5.3232542186E-01 -6.9655321837E-01
  1.7627825445E+00 -5.3232542186E-01 -2.6888968788E+00
  1.7976891296E+00 -5.3232542186E-01 -2.8184256873E+00
  1.8325957146E+00 -5.3232542186E-01 -3.1842738566E+00
  1.8675022996E+00 -5.3232542186E-01  9.5455437687E-01
  1.9024088847E+00 -5.3232542186E-01 -1.2016823046E+00
  1.9373154697E+00 -5.3232542186E-01 -1.2507643288E+00
  1.9722220548E+00 -5.3232542186E-01 -1.1113788834E+00
  2.0071286398E+00 -5.3232542186E-01 -1.9738251220E+00
  2.0420352248E+00 -5.3232542186E-01 -2.2683065540E-01
  2.0769418099E+00 -5.3232542186E-01 -3.3951813109E+00
  2.1118483949E+00 -5.3232542186E-01 -2.0394699206E+00
  2.1467549800E+00 -5.3232542186E-01  2.4364918847E+00
  2.1816615650E+00 -5.3232542186E-01  5.6075946955E+00
  2.2165681500E+00 -5.3232542186E-01 -3.0467075418E+00
  2.2514747351E+00 -5.3232542186E-01  3.6408379346E-01
  2.2863813201E+00 -5.3232542186E-01 -1.8351334180E+00
  2.3212879052E+00 -5.3232542186E-01  1.1670214782E+00
  2.3561944902E+00 -5.3232542186E-01  6.3285102577E-01
  2.3911010752E+00 -5.3232542186E-01 -4.0679329342E-02
  2.4260076603E+00 -5.3232542186E-01  1.2765124539E+00
  2.4609142453E+00 -5.3232542186E-01  3.0173832379E+00
  2.4958208304E+00 -5.3232542186E-01  7.2381460814E+00
  2.5307274154E+00 -5.3232542186E-01  1.0559964845E+00
  2.5656340004E+00 -5.3232542186E-01  8.9930094511E-01
  2.6005405855E+00 -5.3232542186E-01  1.3784650535E+00
  2.6354471705E+00 -5.3232542186E-01  4.9546335735E+00
  2.6703537556E+00 -5.3232542186E-01  4.5331983595E+00
  2.7052603406E+00 -5.3232542186E-01 -1.0432443390E-02
  2.7401669256E+00 -5.3232542186E-01  8.3659749681E-01
  2.7750735107E+00 -5.3232542186E-01 -3.0037426354E-01
  2.8099800957E+00 -5.3232542186E-01 -7.7126245279E-01
  2.8448866808E+00 -5.3232542186E-01  7.2585712324E-01
  2.8797932658E+00 -5.3232542186E-01  1.9669113825E+00
  2.9146998508E+00 -5.3232542186E-01  1.9433438481E+00
  2.9496064359E+00 -5.3232542186E-01  6.7935995857E-01
  2.9845130209E+00 -5.3232542186E-01 -2.0839933009E+00
  3.0194196060E+00 -5.3232542186E-01 -2.4592122036E+00
  3.0543261910E+00 -5.3232542186E-01 -3.2852262571E+00
  3.0892327760E+00 -5.3232542186E-01 -2.0918788922E+00
  3.1241393611E+00 -5.3232542186E-01 -4.2682937502E+00
  3.1590459461E+00 -5.3232542186E-01 -1.5783337192E+00
  3.1939525311E+00 -5.3232542186E-01 -1.0485925596E+00
  3.2288591162E+00 -5.3232542186E-01 -1.4644431196E-01
  3.2637657012E+00 -5.3232542186E-01  4.0186511015E-01
  3.2986722863E+00 -5.3232542186E-01 -1.6248997693E+00
  3.3335788713E+00 -5.3232542186E-01 -3.2081427648E+00
  3.3684854563E+00 -5.3232542186E-01 -8.7382886648E-01
  3.4033920414E+00 -5.3232542186E-01 -6.7463207168E-01
  3.4382986264E+00 -5.3232542186E-01  2.5654818764E+00
  3.4732052115E+00 -5.3232542186E-01  8.9613844994E-01
  3.5081117965E+00 -5.3232542186E-01 -3.2714155729E-01
  3.5430183815E+00 -5.3232542186E-01  5.1933321345E+00
  3.5779249666E+00 -5.3232542186E-01  2.8365402520E+01
  3.6128315516E+00 -5.3232542186E-01  1.7267314963E+01
  3.6477381367E+00 -5.3232542186E-01  6.5745398453E+00
  3.6826447217E+00 -5.3232542186E-01  2.2229830203E+00
  3.7175513067E+00 -5.3232542186E-01  3.9883869413E+00
  3.7524578918E+00 -5.3232542186E-01  2.2940946156E+00
  3.7873644768E+00 -5.3232542186E-01 -6.4109298173E+00
  3.8222710619E+00 -5.3232542186E-01 -3.1485446144E+00
  3.8571776469E+00 -5.3232542186E-01 -1.1344265572E+01
  3.8920842319E+00 -5.3232542186E-01 -1.8554592677E+01
  3.9269908170E+00 -5.3232542186E-01 -1.2099536524E+01
  3.9618974020E+00 -5.3232542186E-01 -2.8580005920E+00
  3.9968039871E+00 -5.3232542186E-01 -7.6440243706E-01
  4.0317105721E+00 -5.3232542186E-01  2.9782446159E+00
  4.0666171571E+00 -5.3232542186E-01  3.0987714176E+00
  4.1015237422E+00 -5.3232542186E-01  3.6966930639E+00
  4.1364303272E+00 -5.3232542186E-01  1.3040826011E+01
  4.1713369123E+00 -5.3232542186E-01  3.2520870344E+00
  4.2062434973E+00 -5.3232542186E-01  1.1884799194E+00
  4.2411500823E+00 -5.3232542186E-01  4.2612304471E+00
  4.2760566674E+00 -5.3232542186E-01  1.7478527746E+00
  4.3109632524E+00 -5.3232542186E-01  1.9428949110E+00
  4.3458698375E+00 -5.3232542186E-01  4.6259431244E-01
  4.3807764225E+00 -5.3232542186E-01 -1.5154984579E+00
  4.4156830075E+00 -5.3232542186E-01 -2.5149733692E+01
  4.4505895926E+00 -5.3232542186E-01 -4.4949338200E+01
  4.4854961776E+00 -5.3232542186E-01 -1.2440807419E+01
  4.5204027627E+00 -5.3232542186E-01 -2.3809745479E+00
  4.5553093477E+00 -5.3232542186E-01 -3.4209422606E+00
  4.5902159327E+00 -5.3232542186E-01 -1.1511808662E+00
  4.6251225178E+00 -5.3232542186E-01 -7.8782408765E+00
  4.6600291028E+00 -5.3232542186E-01 -5.3724403841E+00
  4.6949356879E+00 -5.3232542186E-01 -1.0667373101E+01
  4.7298422729E+00 -5.3232542186E-01 -1.0403375083E+01
  4.7647488579E+00 -5.3232542186E-01 -5.8561178328E-01
  4.7996554430E+00 -5.3232542186E-01  1.8927678925E+00
  4.8345620280E+00 -5.3232542186E-01  5.7140937254E-01
  4.8694686131E+00 -5.3232542186E-01  2.0328538533E-01
  4.9043751981E+00 -5.3232542186E-01  2.2829696054E+00
  4.9392817831E+00 -5.3232542186E-01  4.0189608767E-01
  4.9741883682E+00 -5.3232542186E-01 -2.5232129410E+00
  5.0090949532E+00 -5.3232542186E-01 -5.5606602366E+00
  5.0440015383E+00 -5.3232542186E-01  1.1306853339E+00
  5.0789081233E+00 -5.3232542186E-01  1.5459019017E+00
  5.1138147083E+00 -5.3232542186E-01 -6.5855273877E-01
  5.1487212934E+00 -5.3232542186E-01 -8.6525234040E-01
  5.1836278784E+00 -5.3232542186E-01 -7.0224950600E-01
  5.2185344635E+00 -5.3232542186E-01 -7.7534725083E-01
  5.2534410485E+00 -5.3232542186E-01 -4.8747443478E-01
  5.2883476335E+00 -5.3232542186E-01 -2.8689252300E+00
  5.3232542186E+00 -5.3232542186E-01 -2.4742339495E+00
  5.3581608036E+00 -5.3232542186E-01  1.2694133834E+01
  5.3930673887E+00 -5.3232542186E-01  3.3470244177E+01
  5.4279739737E+00 -5.3232542186E-01  9.8313975476E+01
  5.4628805587E+00 -5.3232542186E-01  6.2451693659E+01
  5.4977871438E+00 -5.3232542186E-01 -2.7196721174E+01
  5.5326937288E+00 -5.3232542186E-01 -4.6999236325E+01
  5.5676003139E+00 -5.3232542186E-01 -1.1141496195E+01
  5.6025068989E+00 -5.3232542186E-01 -1.8801850893E+01
  5.6374134839E+00 -5.3232542186E-01 -2.9365246344E+00
  5.6723200690E+00 -5.3232542186E-01  3.0638341548E+00
  5.7072266540E+00 -5.3232542186E-01  6.2347444594E+00
  5.7421332391E+00 -5.3232542186E-01  1.2705816415E+01
  5.7770398241E+00 -5.3232542186E-01  6.7246537489E+01
  5.8119464091E+00 -5.3232542186E-01  6.3886712507E+01
  5.8468529942E+00 -5.3232542186E-01  9.9910656249E+01
  5.8817595792E+00 -5.3232542186E-01  2.1505717919E+01
  5.9166661643E+00 -5.3232542186E-01 -1.2731984102E+01
  5.9515727493E+00 -5.3232542186E-01 -5.1244392417E+01
  5.9864793343E+00 -5.3232542186E-01 -6.9587179209E+00
  6.0213859194E+00 -5.3232542186E-01 -9.8955267457E+00
  6.0562925044E+00 -5.3232542186E-01 -6.4288976404E+00
  6.0911990895E+00 -5.3232542186E-01 -1.0832728553E+01
  6.1261056745E+00 -5.3232542186E-01 -3.0925068168E+00
  6.1610122595E+00 -5.3232542186E-01 -2.9749227872E+00
  6.1959188446E+00 -5.3232542186E-01 -4.4702807191E+00
  6.2308254296E+00 -5.3232542186E-01 -6.8378884222E+00
  6.2657320147E+00 -5.3232542186E-01 -1.3162362974E+01
  1.7453292520E-02 -5.1487212934E-01 -1.3636412333E+00
  5.2359877560E-02 -5.1487212934E-01 -4.4366710207E+00
  8.7266462600E-02 -5.1487212934E-01 -1.2699755240E+01
  1.2217304764E-01 -5.1487212934E-01 -1.5334247772E+00
  1.5707963268E-01 -5.1487212934E-01  2.4336416068E+00
  1.9198621772E-01 -5.1487212934E-01 -1.1656644382E+00
  2.2689280276E-01 -5.1487212934E-01 -4.9845615123E-01
  2.6179938780E-01 -5.1487212934E-01  1.4867471424E+00
  2.9670597284E-01 -5.1487212934E-01 -1.1803089048E+00
  3.3161255788E-01 -5.1487212934E-01 -4.7828808274E-01
  3.6651914292E-01 -5.1487212934E-01 -1.1001732158E+00
  4.0142572796E-01 -5.1487212934E-01 -1.0673864647E+00
  4.3633231300E-01 -5.1487212934E-01  5.8852481520E-01
  4.7123889804E-01 -5.1487212934E-01  4.0876982755E+00
  5.0614548308E-01 -5.1487212934E-01  1.7611063359E+00
  5.4105206812E-01 -5.1487212934E-01  8.4201850091E-01
  5.7595865316E-01 -5.1487212934E-01  2.1826162202E+00
  6.1086523820E-01 -5.1487212934E-01 -1.2705808926E-01
  6.4577182324E-01 -5.1487212934E-01  2.7895001841E+00
  6.8067840828E-01 -5.1487212934E-01  1.6385506595E+00
  7.1558499332E-01 -5.1487212934E-01  1.6012101742E+00
  7.5049157836E-01 -5.1487212934E-01  4.3602484074E-01
  7.8539816340E-01 -5.1487212934E-01  2.6623323713E+00
  8.2030474844E-01 -5.1487212934E-01  1.1884429833E+00
  8.5521133348E-01 -5.1487212934E-01  7.6527192948E-01
  8.9011791852E-01 -5.1487212934E-01 -3.1469597232E+00
  9.2502450356E-01 -5.1487212934E-01  7.5920244022E-03
  9.5993108860E-01 -5.1487212934E-01  1.7599303879E+00
  9.9483767364E-01 -5.1487212934E-01  3.2990434245E+00
  1.0297442587E+00 -5.1487212934E-01  6.9177654432E-01
  1.0646508437E+00 -5.1487212934E-01  1.9100340763E+00
  1.0995574288E+00 -5.1487212934E-01  1.7486193059E+00
  1.1344640138E+00 -5.1487212934E-01 -1.3080521064E-01
  1.1693705988E+00 -5.1487212934E-01 -1.0106868646E+00
  1.2042771839E+00 -5.1487212934E-01  5.7084961066E-01
  1.2391837689E+00 -5.1487212934E-01  5.0923330127E-01
  1.2740903540E+00 -5.1487212934E-01  1.4891844802E+00
  1.3089969390E+00 -5.1487212934E-01  2.2696175328E+01
  1.3439035240E+00 -5.1487212934E-01  1.5441216538E+01
  1.3788101091E+00 -5.1487212934E-01  5.3784502322E+00
  1.4137166941E+00 -5.1487212934E-01  5.0420966201E+00
  1.4486232792E+00 -5.1487212934E-01  3.0943385952E+00
  1.4835298642E+00 -5.1487212934E-01  2.3760185713E+00
  1.5184364492E+00 -5.1487212934E-01 -2.4742688248E+01
  1.5533430343E+00 -5.1487212934E-01 -1.3919298677E+01
  1.5882496193E+00 -5.1487212934E-01 -3.8844132853E+00
  1.6231562044E+00 -5.1487212934E-01 -4.2585816535E+00
  1.6580627894E+00 -5.1487212934E-01 -3.0539649730E+00
  1.6929693744E+00 -5.1487212934E-01 -1.3686211544E+00
  1.7278759595E+00 -5.1487212934E-01 -1.4814753081E+00
  1.7627825445E+00 -5.1487212934E-01 -1.7783128824E+00
  1.7976891296E+00 -5.1487212934E-01 -3.3197657151E+00
  1.8325957146E+00 -5.1487212934E-01 -2.1237506872E+00
  1.8675022996E+00 -5.1487212934E-01 -7.7004630329E-01
  1.9024088847E+00 -5.1487212934E-01 -5.2297896087E-01
  1.9373154697E+00 -5.1487212934E-01 -2.2845042209E+00
  1.9722220548E+00 -5.1487212934E-01 -2.3981330288E+00
  2.0071286398E+00 -5.1487212934E-01 -1.5879762048E+00
  2.0420352248E+00 -5.1487212934E-01 -4.3341117498E-01
  2.0769418099E+00 -5.1487212934E-01 -2.2925543940E+00
  2.1118483949E+00 -5.1487212934E-01 -7.4468776792E-01
  2.1467549800E+00 -5.1487212934E-01  2.1098897932E-01
  2.1816615650E+00 -5.1487212934E-01  4.1806361133E+00
  2.2165681500E+00 -5.1487212934E-01 -3.2628421681E+00
  2.2514747351E+00 -5.1487212934E-01 -2.2650264716E+00
  2.2863813201E+00 -5.1487212934E-01 -1.1866980993E+00
  2.3212879052E+00 -5.1487212934E-01  1.8365362286E+00
  2.3561944902E+00 -5.1487212934E-01  1.2522633805E+00
  2.3911010752E+00 -5.1487212934E-01  1.5940564091E+00
  2.4260076603E+00 -5.1487212934E-01  1.6301434214E+00
  2.4609142453E+00 -5.1487212934E-01  1.2407990605E+00
  2.4958208304E+00 -5.1487212934E-01  5.1098383419E+00
  2.5307274154E+00 -5.1487212934E-01  2.3982218581E-01
  2.5656340004E+00 -5.1487212934E-01  5.9908974167E-01
  2.6005405855E+00 -5.1487212934E-01  1.4483911037E+00
  2.6354471705E+00 -5.1487212934E-01  1.8703002570E+00
  2.6703537556E+00 -5.1487212934E-01  6.3627027008E-01
  2.7052603406E+00 -5.1487212934E-01 -6.6637860231E-01
  2.7401669256E+00 -5.1487212934E-01  2.4447735299E+00
  2.7750735107E+00 -5.1487212934E-01  1.0986391869E+00
  2.8099800957E+00 -5.1487212934E-01  2.3565078859E-03
  2.8448866808E+00 -5.1487212934E-01 -3.4197462279E-01
  2.8797932658E+00 -5.1487212934E-01  7.5519033955E-01
  2.9146998508E+00 -5.1487212934E-01  2.2855499812E+00
  2.9496064359E+00 -5.1487212934E-01  8.9203913684E-02
  2.9845130209E+00 -5.1487212934E-01 -1.2040787574E+00
  3.0194196060E+00 -5.1487212934E-01 -2.6073710344E+00
  3.0543261910E+00 -5.1487212934E-01 -3.0808795904E+00
  3.0892327760E+00 -5.1487212934E-01 -1.4390775712E+00
  3.1241393611E+00 -5.1487212934E-01 -3.3048440045E+00
  3.1590459461E+00 -5.1487212934E-01 -2.1492654522E+00
  3.1939525311E+00 -5.1487212934E-01 -9.0218235676E-01
  3.2288591162E+00 -5.1487212934E-01 -2.7484240563E-01
  3.2637657012E+00 -5.1487212934E-01 -4.1960097847E-01
  3.2986722863E+00 -5.1487212934E-01 -1.1216840297E+00
  3.3335788713E+00 -5.1487212934E-01 -4.3707980469E+00
  3.3684854563E+00 -5.1487212934E-01 -2.5666787323E+00
  3.4033920414E+00 -5.1487212934E-01 -1.7728495883E+00
  3.4382986264E+00 -5.1487212934E-01  7.1732042224E-01
  3.4732052115E+00 -5.1487212934E-01  3.1734497416E-01
  3.5081117965E+00 -5.1487212934E-01  2.8865789168E-01
  3.5430183815E+00 -5.1487212934E-01  5.7319355348E+00
  3.5779249666E+00 -5.1487212934E-01  1.5183561273E+01
  3.6128315516E+00 -5.1487212934E-01  2.4299252156E+01
  3.6477381367E+00 -5.1487212934E-01  8.4725254584E+00
  3.6826447217E+00 -5.1487212934E-01  3.2075783187E+00
  3.7175513067E+00 -5.1487212934E-01  1.0590304109E+00
  3.7524578918E+00 -5.1487212934E-01 -7.4141259931E-02
  3.7873644768E+00 -5.1487212934E-01 -1.1669904444E+01
  3.8222710619E+00 -5.1487212934E-01 -5.8379017160E+00
  3.8571776469E+00 -5.1487212934E-01 -9.5145302976E+00
  3.8920842319E+00 -5.1487212934E-01 -1.9711920097E+01
  3.9269908170E+00 -5.1487212934E-01 -1.8664524935E+01
  3.9618974020E+00 -5.1487212934E-01 -8.4703032636E+00
  3.9968039871E+00 -5.1487212934E-01 -6.0415899630E-01
  4.0317105721E+00 -5.1487212934E-01  8.7290043029E-02
  4.0666171571E+00 -5.1487212934E-01  1.6928193244E+00
  4.1015237422E+00 -5.1487212934E-01  4.0261665201E+00
  4.1364303272E+00 -5.1487212934E-01  8.4623965570E+00
  4.1713369123E+00 -5.1487212934E-01  9.8890170908E-01
  4.2062434973E+00 -5.1487212934E-01  3.8799067954E+00
  4.2411500823E+00 -5.1487212934E-01  7.0066929563E+00
  4.2760566674E+00 -5.1487212934E-01  4.6220198845E+00
  4.3109632524E+00 -5.1487212934E-01  1.0441124640E+00
  4.3458698375E+00 -5.1487212934E-01 -7.0747466075E-01
  4.3807764225E+00 -5.1487212934E-01 -1.4500933771E+00
  4.4156830075E+00 -5.1487212934E-01 -3.0206371156E+01
  4.4505895926E+00 -5.1487212934E-01 -5.3681944335E+01
  4.4854961776E+00 -5.1487212934E-01 -1.6248973194E+01
  4.5204027627E+00 -5.1487212934E-01 -1.7303115220E+00
  4.5553093477E+00 -5.1487212934E-01 -4.0582266768E+00
  4.5902159327E+00 -5.1487212934E-01 -2.8459330741E+00
  4.6251225178E+00 -5.1487212934E-01 -9.2209962739E+00
  4.6600291028E+00 -5.1487212934E-01 -3.5792725814E+00
