Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
      20      20
Longitude Latitude Br
  2.6703537556E+00 -7.0685834706E-01 -2.8087202225E-01
  2.9845130209E+00 -7.0685834706E-01 -6.5215911811E-01
  3.2986722863E+00 -7.0685834706E-01  6.7735778328E-01
  3.6128315516E+00 -7.0685834706E-01  9.0752352293E-01
  3.9269908170E+00 -7.0685834706E-01  9.5839095129E+00
  4.2411500823E+00 -7.0685834706E-01 -1.9213902355E+00
  4.5553093477E+00 -7.0685834706E-01 -4.0857260105E+00
  4.8694686131E+00 -7.0685834706E-01  3.4547465283E+00
  5.1836278784E+00 -7.0685834706E-01 -4.0708757982E+00
  5.4977871438E+00 -7.0685834706E-01  5.1377488278E+00
  5.8119464091E+00 -7.0685834706E-01  1.2438734276E+01
  6.1261056745E+00 -7.0685834706E-01 -1.2269719325E+01
  1.5707963268E-01 -5.4977871438E-01 -3.2260016920E+00
  4.7123889804E-01 -5.4977871438E-01  7.9477515633E-01
  7.8539816340E-01 -5.4977871438E-01  1.6181993563E+00
  1.0995574288E+00 -5.4977871438E-01  1.7262594294E+00
  1.4137166941E+00 -5.4977871438E-01  2.0707541628E+00
  1.7278759595E+00 -5.4977871438E-01 -2.9569811949E+00
  2.0420352248E+00 -5.4977871438E-01 -4.4429462449E-01
  2.3561944902E+00 -5.4977871438E-01  4.3357291035E-01
  2.6703537556E+00 -5.4977871438E-01  1.5628419485E+00
  2.9845130209E+00 -5.4977871438E-01 -7.0792048771E-01
  3.2986722863E+00 -5.4977871438E-01 -6.9939403790E-01
  3.6128315516E+00 -5.4977871438E-01  4.0597410185E+00
  3.9269908170E+00 -5.4977871438E-01 -3.5971546043E+00
  4.2411500823E+00 -5.4977871438E-01  1.7671756434E+00
  4.5553093477E+00 -5.4977871438E-01 -1.0641070876E+01
  4.8694686131E+00 -5.4977871438E-01 -8.7009541406E-02
  5.1836278784E+00 -5.4977871438E-01 -1.0538540950E+00
  5.4977871438E+00 -5.4977871438E-01  6.7404142785E+00
  5.8119464091E+00 -5.4977871438E-01  1.3631009182E+01
  6.1261056745E+00 -5.4977871438E-01 -8.8611633791E+00
  1.5707963268E-01 -3.9269908170E-01 -1.3283331594E+00
  4.7123889804E-01 -3.9269908170E-01  6.4361395313E-01
  7.8539816340E-01 -3.9269908170E-01 -2.5966907961E-01
  1.0995574288E+00 -3.9269908170E-01  6.4175251680E-03
