0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359
-2.840986656,-2.841641556,-2.842297456,-2.842954456,-2.843612556,-2.844271056,-2.844930356,-2.845590056,-2.846249956,-2.846909956,-2.847569856,-2.848229456,-2.848889056,-2.849548056,-2.850206256,-2.850863856,-2.851520456,-2.852175856,-2.852829856,-2.853482656,-2.854133756,-2.854783256,-2.855430756,-2.856076156,-2.856719156,-2.857360056,-2.857998056,-2.858633656,-2.859266456,-2.859895856,-2.860522156,-2.861145156,-2.861764856,-2.862380456,-2.862992156,-2.863600156,-2.864203856,-2.864802956,-2.865397856,-2.865987956,-2.866573056,-2.867153356,-2.867728156,-2.868297456,-2.868861556,-2.869419956,-2.869972456,-2.870518556,-2.871058656,-2.871592456,-2.872119556,-2.872639856,-2.873153456,-2.873659756,-2.874159256,-2.874650856,-2.875135056,-2.875611656,-2.876080156,-2.876540856,-2.876993056,-2.877437056,-2.877872456,-2.878298956,-2.878716856,-2.879125456,-2.879525056,-2.879915456,-2.880296156,-2.880667456,-2.881028456,-2.881379756,-2.881721156,-2.882052056,-2.882373056,-2.882682956,-2.882982656,-2.883271456,-2.883549156,-2.883815656,-2.884071256,-2.884315656,-2.884548456,-2.884769556,-2.884979456,-2.885177056,-2.885363056,-2.885537056,-2.885698956,-2.885848456,-2.885985456,-2.885947856,-2.885897756,-2.885835056,-2.885760256,-2.885672456,-2.885572556,-2.885459856,-2.885334856,-2.885197056,-2.885046856,-2.884884056,-2.884708756,-2.884520956,-2.884320656,-2.884107756,-2.883882456,-2.883644756,-2.883394456,-2.883131856,-2.882857256,-2.882569956,-2.882270756,-2.881959156,-2.881635556,-2.881299856,-2.880952456,-2.880592956,-2.880221456,-2.879838656,-2.879444056,-2.879038056,-2.878620256,-2.878191656,-2.877751756,-2.877300456,-2.876838456,-2.876365356,-2.875881556,-2.875387556,-2.874882856,-2.874367856,-2.873842856,-2.873307856,-2.872762856,-2.872208256,-2.871644156,-2.871070756,-2.870488356,-2.869896756,-2.869296456,-2.868687756,-2.868070456,-2.867444856,-2.866811456,-2.866170356,-2.865521556,-2.864865256,-2.864202156,-2.863531956,-2.862854856,-2.862171456,-2.861482056,-2.860786456,-2.860084956,-2.859378056,-2.858665856,-2.857948456,-2.857226456,-2.856500056,-2.855769356,-2.855034256,-2.854295656,-2.853553456,-2.852808456,-2.852059956,-2.851308956,-2.850555356,-2.849799756,-2.849042356,-2.848283156,-2.847522656,-2.846761156,-2.845998656,-2.845235956,-2.844472756,-2.843709656,-2.842946956,-2.842184656,-2.841423456,-2.840663156,-2.839696356,-2.838731156,-2.837768256,-2.836807656,-2.835849956,-2.834895256,-2.833944256,-2.832996756,-2.832053456,-2.831114656,-2.830180456,-2.829251656,-2.828328056,-2.827410156,-2.826498456,-2.825592956,-2.824694056,-2.823802456,-2.822917856,-2.822040956,-2.821172156,-2.820311456,-2.819459156,-2.818615856,-2.817781456,-2.816956456,-2.816141056,-2.815335656,-2.814540256,-2.813755656,-2.812981456,-2.812218456,-2.811466656,-2.810726356,-2.809997456,-2.809280756,-2.808576256,-2.807884156,-2.807204656,-2.806538056,-2.805884456,-2.805244456,-2.804617456,-2.804004456,-2.803404956,-2.802819656,-2.802248856,-2.801692156,-2.801149956,-2.800622656,-2.800110056,-2.799612656,-2.799130456,-2.798663256,-2.798211756,-2.797775456,-2.797355056,-2.796950456,-2.796561656,-2.796188956,-2.795832356,-2.795491856,-2.795167456,-2.794859356,-2.794567756,-2.794292456,-2.794033656,-2.793791456,-2.793565856,-2.793356856,-2.793164656,-2.792988956,-2.792829856,-2.792687456,-2.792562156,-2.792453156,-2.792360956,-2.792285556,-2.792226656,-2.792184456,-2.792158956,-2.792149956,-2.792157456,-2.792181656,-2.792222456,-2.792279156,-2.792352556,-2.792441956,-2.792547856,-2.792669456,-2.792656456,-2.792659656,-2.792678456,-2.792713356,-2.792764056,-2.792830456,-2.792912656,-2.793010456,-2.793123456,-2.793252456,-2.793396456,-2.793555856,-2.793730456,-2.793919956,-2.794124756,-2.794344456,-2.794578456,-2.794827456,-2.795091056,-2.795368856,-2.795661156,-2.795967456,-2.796287956,-2.796622156,-2.796970456,-2.797331956,-2.797707256,-2.798095856,-2.798497556,-2.798912456,-2.799340156,-2.799780756,-2.800233756,-2.800699156,-2.801176956,-2.801666856,-2.802168456,-2.802682056,-2.803207356,-2.803743756,-2.804291656,-2.804850456,-2.805420356,-2.806000856,-2.806592156,-2.807193456,-2.807804956,-2.808426756,-2.809058056,-2.809699256,-2.810349656,-2.811009456,-2.811678356,-2.812356156,-2.813042456,-2.813737256,-2.814440656,-2.815151856,-2.815870956,-2.816597856,-2.817332456,-2.818073856,-2.818822756,-2.819578456,-2.820341056,-2.821109956,-2.821885256,-2.822666456,-2.823453856,-2.824246756,-2.825045256,-2.825849256,-2.826658156,-2.827471656,-2.828290156,-2.829113156,-2.829940456,-2.830771556,-2.831606756,-2.832445256,-2.833287656,-2.834133056,-2.834981456,-2.835832756,-2.836686456,-2.837542656,-2.838400956,-2.839261456,-2.840123356
-2.823127856,-2.824760856,-2.826405956,-2.828063656,-2.829733256,-2.831415056,-2.833109256,-2.834815456,-2.836533656,-2.838263656,-2.840005756,-2.841759556,-2.843524856,-2.845301756,-2.847090456,-2.848889956,-2.850700756,-2.852522756,-2.854355456,-2.856198956,-2.858052656,-2.859916856,-2.861791056,-2.863675056,-2.865568756,-2.867471656,-2.869383456,-2.871304456,-2.873233456,-2.875170656,-2.877115856,-2.879068456,-2.881028056,-2.882994356,-2.884966756,-2.886945156,-2.888929056,-2.890917956,-2.892911156,-2.894908556,-2.896909156,-2.898913056,-2.900819656,-2.902311256,-2.903812056,-2.905321756,-2.906839756,-2.908365456,-2.909898456,-2.911141756,-2.912317456,-2.913493456,-2.914669456,-2.915844556,-2.917018456,-2.918191156,-2.919361456,-2.920529256,-2.921693956,-2.922854856,-2.924011656,-2.925163656,-2.926310256,-2.927450856,-2.928584956,-2.929711956,-2.930831156,-2.931941856,-2.933043656,-2.934135556,-2.935217256,-2.936288056,-2.937347056,-2.938393956,-2.939427456,-2.940447756,-2.941453156,-2.942443756,-2.943418656,-2.944376856,-2.945318156,-2.946241456,-2.947146356,-2.948031856,-2.948897456,-2.949742756,-2.950566456,-2.951368056,-2.952147156,-2.952902956,-2.953633956,-2.953822056,-2.953984656,-2.954121956,-2.954233356,-2.954318156,-2.954376156,-2.954406856,-2.954409956,-2.954384956,-2.954331456,-2.954249256,-2.954137956,-2.953997256,-2.953826856,-2.953626056,-2.953395256,-2.953133456,-2.952840956,-2.952517456,-2.952162456,-2.951775956,-2.951357456,-2.950907456,-2.950425256,-2.949910756,-2.949364356,-2.948785256,-2.948173956,-2.947529956,-2.946853456,-2.946144956,-2.945403456,-2.944629856,-2.943823956,-2.942985456,-2.942115256,-2.941212756,-2.940278456,-2.939312456,-2.938315256,-2.937286456,-2.936151656,-2.934672056,-2.933169756,-2.931645356,-2.930098956,-2.928531356,-2.926942956,-2.924893056,-2.922713456,-2.920506456,-2.918272856,-2.916013156,-2.913728456,-2.911419256,-2.909086656,-2.906731456,-2.904354056,-2.901955956,-2.899537456,-2.897099856,-2.894644156,-2.892170856,-2.889681056,-2.887175756,-2.884655856,-2.882122656,-2.879576556,-2.877019056,-2.874451356,-2.871873456,-2.869287656,-2.866694456,-2.864094656,-2.861489456,-2.858880156,-2.856267856,-2.853653456,-2.851037856,-2.848422656,-2.845808456,-2.843196456,-2.840588456,-2.837984756,-2.835386656,-2.832795256,-2.830212056,-2.827637456,-2.825073156,-2.822519256,-2.819363956,-2.816222056,-2.813095256,-2.809984456,-2.806891156,-2.803816256,-2.800761456,-2.797727456,-2.794716056,-2.791728156,-2.788764856,-2.785827756,-2.782917656,-2.780035656,-2.777183456,-2.774361456,-2.771571356,-2.768814256,-2.766090756,-2.763402456,-2.760750256,-2.758134956,-2.755557956,-2.753019956,-2.750522056,-2.748065456,-2.745650456,-2.743278856,-2.740950756,-2.738667656,-2.736429856,-2.734238756,-2.732094656,-2.729998756,-2.727951456,-2.725953956,-2.724006356,-2.722109756,-2.720264456,-2.718471656,-2.716731656,-2.714971956,-2.712960456,-2.711008956,-2.709117756,-2.707287956,-2.705519556,-2.703813456,-2.701933456,-2.700058856,-2.698245156,-2.696492556,-2.694802156,-2.693173756,-2.691607856,-2.690105156,-2.688665256,-2.687289656,-2.685977456,-2.684729256,-2.683545456,-2.682426156,-2.681371456,-2.680381456,-2.679456156,-2.678595656,-2.677800056,-2.677069556,-2.676403656,-2.675802456,-2.675265956,-2.674794156,-2.674386656,-2.674043056,-2.673763856,-2.673548456,-2.673396256,-2.673307456,-2.673281556,-2.673318256,-2.673417456,-2.673578656,-2.673801056,-2.674084456,-2.674428656,-2.674832756,-2.675296956,-2.675819756,-2.676401756,-2.677040956,-2.677323756,-2.677663456,-2.678059756,-2.678512056,-2.679019556,-2.679582256,-2.680199056,-2.680869456,-2.681593056,-2.682369156,-2.683196956,-2.684075756,-2.685005456,-2.685984756,-2.687013256,-2.688090456,-2.689215356,-2.690387456,-2.691605756,-2.692870056,-2.694179256,-2.695532756,-2.696929656,-2.698369456,-2.699851656,-2.701375156,-2.702938956,-2.704543256,-2.706186456,-2.707868056,-2.709587756,-2.711344456,-2.713137256,-2.714965756,-2.716828956,-2.718726356,-2.720657256,-2.722620856,-2.724616656,-2.726643456,-2.728701056,-2.730721856,-2.732492456,-2.734296756,-2.736134156,-2.738004456,-2.739906656,-2.741840456,-2.743461256,-2.745026056,-2.746613856,-2.748224656,-2.749857556,-2.751512156,-2.753188756,-2.754886056,-2.756604856,-2.758343656,-2.760102456,-2.761881256,-2.763679656,-2.765497156,-2.767333656,-2.769188756,-2.771062256,-2.772953656,-2.774862656,-2.776789556,-2.778733456,-2.780694456,-2.782672056,-2.784666256,-2.786676756,-2.788703156,-2.790745456,-2.792803456,-2.794876456,-2.796965056,-2.799068156,-2.801186256,-2.803318656,-2.805465656,-2.807626456,-2.809801056,-2.811989456,-2.814191256,-2.816406456,-2.818634456,-2.820875356
-2.833428456,-2.817421456,-2.930648756,-2.925358956,-2.788905456,-2.849327756,-2.772225256,-2.679519456,-2.743684656,-2.639121656,-2.609276956,-2.806988856,-2.898507056,-2.815539256,-2.806246656,-2.841769856,-2.796171456,-2.762685256,-2.709750756,-2.678263056,-2.641924456,-2.698325456,-2.764339856,-2.863337156,-2.977593356,-3.065607456,-3.180378456,-3.302197156,-3.447346456,-3.559689656,-3.606857256,-3.569880456,-3.472846456,-3.288829256,-3.049817756,-2.902123456,-2.873095656,-2.942819956,-3.002921256,-3.057037056,-3.157632456,-3.274397956,-3.362289856,-3.345619856,-3.292451456,-3.181625956,-3.088709456,-2.979457756,-2.937450456,-2.879397056,-2.836679456,-2.796968456,-2.842115756,-2.877698356,-2.895840756,-2.942674056,-3.030764256,-3.119361456,-3.184261956,-3.197906156,-3.232057756,-3.282931256,-3.225754656,-3.161018056,-3.141553756,-3.204568756,-3.260859656,-3.272111356,-3.282088156,-3.218052256,-3.046173056,-2.868619856,-2.796661756,-2.801857156,-2.797462656,-2.779369756,-2.793520156,-2.804207256,-2.804140956,-2.828477256,-2.828767956,-2.850316956,-2.848911656,-2.897551256,-2.932476456,-2.982289256,-3.017034456,-3.048885756,-3.055900956,-3.053192956,-3.058710056,-3.097470156,-3.103983356,-3.032056456,-2.993306456,-2.994182756,-3.022557456,-3.135475456,-3.330291156,-3.418735656,-3.428509156,-3.408777656,-3.405908456,-3.396138056,-3.382698656,-3.353143156,-3.285298056,-3.264709456,-3.270631656,-3.233286256,-3.174844156,-3.091833956,-2.976188056,-2.907415456,-2.858362856,-2.872696356,-2.902207056,-2.874312356,-2.859732456,-2.869863656,-2.882557456,-2.933218156,-2.960001456,-2.974379656,-3.007934056,-2.971424256,-2.962046456,-2.986983656,-2.984669156,-2.942149056,-2.942554656,-2.847067256,-2.758411456,-2.786786756,-2.888911156,-2.990131056,-2.953852756,-2.838725256,-2.784598456,-2.733143956,-2.669284056,-2.642404956,-2.653868156,-2.686867856,-2.758517856,-2.815396656,-2.789832056,-2.756393456,-2.763598456,-2.815469656,-2.817188856,-2.825341456,-2.830953956,-2.846469056,-2.876530756,-2.948336456,-2.981439956,-2.985789456,-2.985508856,-2.931092456,-2.932903156,-2.953183756,-2.950549456,-2.930391256,-2.901013956,-2.886198456,-2.805286456,-2.755345056,-2.753658456,-2.731578256,-2.753796956,-2.783137256,-2.750655456,-2.737425956,-2.746456056,-2.746553856,-2.671174956,-2.604677156,-2.555896156,-2.508554156,-2.492460856,-2.516240456,-2.583533156,-2.630667556,-2.641490456,-2.627330656,-2.659945456,-2.670186456,-2.650513456,-2.603592356,-2.595573556,-2.625734956,-2.637647456,-2.631989456,-2.630248256,-2.580150056,-2.539407856,-2.561952056,-2.604881156,-2.579168956,-2.502068656,-2.482770856,-2.541864356,-2.653278756,-2.757348456,-2.848785456,-2.945239656,-2.928376556,-2.823341756,-2.696736256,-2.615374756,-2.567582256,-2.535994456,-2.553778056,-2.570209856,-2.584905756,-2.623397956,-2.686744556,-2.729622056,-2.715690256,-2.711726456,-2.679653356,-2.661459556,-2.652166056,-2.639255956,-2.608634156,-2.553778456,-2.525384556,-2.507098156,-2.502055056,-2.548253256,-2.599324156,-2.642634256,-2.677425256,-2.680490456,-2.641213356,-2.633225856,-2.634971256,-2.591034456,-2.558047656,-2.539616956,-2.564535756,-2.547632156,-2.499387856,-2.424938556,-2.370911256,-2.390306456,-2.458114456,-2.489943156,-2.522266756,-2.567183856,-2.640478956,-2.713315856,-2.667266456,-2.576890156,-2.523876056,-2.509986756,-2.531793756,-2.547700756,-2.527224456,-2.510278656,-2.498233256,-2.524212056,-2.542242456,-2.543286756,-2.541358656,-2.531469056,-2.519383056,-2.510438556,-2.477074456,-2.495278956,-2.557168456,-2.617408456,-2.621217456,-2.639356056,-2.644562456,-2.681418356,-2.691980756,-2.715694056,-2.717368256,-2.722510756,-2.686214456,-2.638870856,-2.628578056,-2.649516956,-2.705158656,-2.749880956,-2.776184956,-2.754101456,-2.708276656,-2.693086056,-2.703375056,-2.679609456,-2.670892856,-2.674913756,-2.671641256,-2.657116456,-2.611959856,-2.577675256,-2.544267056,-2.495325956,-2.512467756,-2.582651956,-2.646302856,-2.746465456,-2.773002456,-2.749835456,-2.698861456,-2.615494856,-2.506731856,-2.445433056,-2.452453756,-2.463513056,-2.499967056,-2.541818056,-2.570080656,-2.616528156,-2.647472756,-2.687558756,-2.678326456,-2.698259756,-2.713122756,-2.679393956,-2.623573256,-2.614514456,-2.680336456,-2.670510456,-2.613643456,-2.510311056,-2.442502456,-2.425309356,-2.441527056,-2.461293656,-2.469634256,-2.530705556,-2.594383456,-2.617898856,-2.615721656,-2.581486156,-2.562406656,-2.524242356,-2.493217156,-2.511819256,-2.597179756,-2.698629456,-2.770542756,-2.786216156,-2.752819656,-2.702429456,-2.696523856,-2.686471856,-2.680771256,-2.674946956,-2.692151656,-2.747551556,-2.762561756,-2.742356456,-2.677310456,-2.648652956,-2.694111456
-1.873520556,-1.757216256,-1.833888056,-1.988064356,-2.389024656,-2.835544956,-2.931304456,-3.142516256,-3.168009656,-3.055298756,-2.736326856,-2.523473656,-2.612746856,-2.951470256,-3.274964756,-3.241197056,-2.831127756,-2.269524256,-1.855804156,-1.893310456,-2.286216456,-2.752723456,-3.015312156,-2.974958856,-3.189460156,-3.336581156,-3.683445856,-4.020670456,-4.392060456,-4.712451456,-4.665846756,-4.514157256,-4.254372456,-4.155853456,-4.478198956,-4.728965456,-4.585702456,-4.015592956,-3.590594456,-3.248618956,-2.950078456,-2.782173756,-2.680408456,-2.713701656,-2.832063456,-3.047386756,-3.382129056,-3.686449656,-3.718781656,-3.434152456,-3.143254156,-2.756697456,-2.350437056,-2.238572956,-2.271399456,-2.438505456,-2.882801456,-3.375606656,-3.695927456,-3.966345656,-4.077801156,-3.694902856,-3.188719656,-3.183520756,-3.382342256,-3.647310656,-3.879046456,-3.850005056,-3.605051956,-3.334298456,-3.146903856,-2.834898456,-2.674209056,-2.857505256,-3.002660456,-3.416253956,-4.148781456,-5.023252856,-5.551528456,-5.466311456,-5.358137456,-5.558190456,-5.574457056,-4.966824956,-4.823948456,-5.301480456,-5.349568756,-4.693275856,-4.277197456,-3.963835156,-3.705870456,-3.315657056,-3.132110956,-3.307798256,-3.345571956,-3.230123456,-3.327670956,-3.558854456,-3.750834856,-3.746556656,-3.768945656,-3.750602156,-3.562797956,-3.416464756,-3.511880056,-3.630211956,-3.593451456,-3.648727856,-3.706978756,-3.732043156,-3.830143856,-4.111037156,-4.172325456,-3.905935656,-3.699179356,-3.580371056,-3.627041456,-3.751426156,-3.940238456,-3.959479256,-3.671694956,-3.432269056,-3.298129456,-3.294984756,-3.393472856,-3.518036256,-3.359433356,-3.151316456,-2.882484156,-3.023099356,-3.221774056,-3.088007456,-2.874760756,-2.974217356,-3.178122456,-3.211476756,-2.977867956,-2.755243656,-2.697613656,-2.749065756,-2.799471756,-2.833539656,-2.953065756,-2.902052056,-2.646370356,-2.498680256,-2.481201756,-2.556965056,-2.643010956,-2.548552656,-2.450366156,-2.463613856,-2.635917556,-2.841418656,-3.124659256,-3.145891056,-3.271247756,-3.469456856,-3.388122456,-3.062692456,-2.802865656,-2.823059956,-2.766232856,-2.632545856,-2.461732756,-2.384678056,-2.524120256,-2.837438456,-2.981316256,-2.679865956,-2.483246256,-2.387834456,-2.317678856,-2.217887456,-2.073195156,-2.107176456,-2.151641256,-2.080854356,-2.005974156,-1.994264856,-2.132497956,-2.173675956,-2.190159756,-2.220152256,-2.229402956,-2.267449456,-2.444494656,-2.578205056,-2.514748056,-2.381109156,-2.387480156,-2.383333456,-2.357006956,-2.583914656,-2.931561156,-3.075279656,-2.661164956,-2.398674856,-2.338929356,-2.220088456,-2.149211756,-2.190849656,-2.180847756,-2.218974456,-2.338685156,-2.432536456,-2.718012056,-2.784293356,-2.825504256,-2.861176456,-2.738773456,-2.441369256,-2.171945056,-2.117501656,-2.244744456,-2.375886456,-2.218996656,-2.013348656,-1.929939456,-1.761901756,-1.702419056,-1.935080056,-2.212588656,-2.370102356,-2.490964756,-2.571657856,-2.532675856,-2.448710856,-2.423859056,-2.400823056,-2.274837656,-2.159782356,-2.195717956,-2.501341056,-2.917014956,-3.378081256,-3.565024256,-3.631936956,-3.672047056,-3.528002156,-3.401279556,-3.762409456,-3.857070856,-3.300951456,-2.915110056,-2.828572656,-2.902964056,-3.021925556,-3.126645956,-3.212487656,-3.359321056,-3.354561756,-3.257798156,-3.228586156,-2.963926256,-2.663807256,-2.591535956,-2.605737156,-2.644935256,-2.668519156,-2.757207456,-2.935379456,-3.074222956,-2.989946756,-2.893267256,-2.836144156,-2.875464456,-2.842179256,-2.731528656,-2.547483856,-2.510960956,-2.425545556,-2.210334656,-1.886155756,-1.784937756,-1.730121656,-1.901003256,-1.966491056,-2.060650756,-2.123240156,-2.068391756,-2.197648656,-2.423517656,-2.547461656,-2.662848856,-2.730620756,-2.867871956,-2.825767956,-2.647135856,-2.682106456,-2.835278856,-2.873184556,-2.881765756,-2.835604556,-2.718878656,-2.596258456,-2.514835456,-2.438485056,-2.407611756,-2.237198056,-2.208184656,-2.231334456,-2.315370456,-2.638352456,-3.044862156,-3.194842256,-3.442545356,-4.186798956,-4.545161156,-4.340642456,-4.275195056,-4.183479656,-3.978034856,-3.824474256,-3.518364556,-3.468720556,-3.526974556,-3.485569856,-3.452480456,-3.348545956,-3.217078456,-3.395044956,-3.635116056,-3.759682456,-3.864884256,-3.750254056,-3.673980856,-3.549492256,-3.332117456,-3.133114256,-2.890828256,-2.888436756,-3.152060456,-3.410059456,-3.404797956,-3.211844456,-2.897154456,-2.604073156,-2.491974756,-2.320584456,-2.282210756,-2.282350456,-2.179168156,-2.081469956,-2.094820656,-2.096511756,-2.019347056,-2.106534856,-2.211371856,-2.329743056,-2.352079756,-2.276201856,-2.156725756,-2.297790956,-2.501024656,-2.723183356,-2.902806956,-2.835216456,-2.710966756,-2.950374056
-4.200110456,-3.823263056,-3.113624956,-2.703558456,-2.939065856,-2.761355756,-2.722196256,-2.873555856,-2.906112556,-2.714068756,-2.363990456,-2.282088156,-3.039253156,-4.033875856,-5.114701156,-5.670224456,-5.633779956,-5.118651456,-4.286497956,-3.433469656,-3.077679456,-2.422884456,-2.083227056,-1.672335456,-1.820009256,-1.989333056,-2.498419656,-3.039969856,-3.283175856,-3.281123356,-3.446600556,-3.682841656,-3.801891256,-3.812447656,-4.013174456,-4.754249956,-5.721497456,-5.630913156,-4.991871456,-4.858519956,-5.007707056,-4.698285456,-4.052105856,-3.410631456,-2.691132656,-2.007940456,-1.735890156,-2.012174256,-3.601828956,-6.640135456,-8.723651456,-9.549611456,-8.183837456,-6.108354456,-4.498835956,-3.317758456,-2.937890956,-2.911519456,-3.482089456,-4.671255056,-5.106277856,-4.984115056,-4.890966756,-4.485582756,-4.346115056,-4.057760156,-3.689653756,-3.256610056,-2.466445556,-1.887507956,-1.910037056,-1.902037856,-2.360051056,-2.702765456,-3.018076356,-3.057384456,-2.921983856,-3.743622256,-4.898470756,-5.379946456,-4.799534756,-6.459251456,-8.783081456,-7.488283056,-5.500212056,-5.212101456,-4.962077456,-4.644846456,-4.747282456,-4.805603856,-4.350167156,-3.610951356,-3.159287456,-3.153915756,-3.594540456,-3.636123056,-3.434522056,-3.288978056,-3.020873456,-3.156574656,-3.248128356,-3.175740656,-3.151847756,-3.052971456,-3.288195056,-3.647838056,-3.890881456,-3.798710256,-4.063956456,-4.376121956,-4.644189456,-4.936448456,-4.467930756,-3.804209156,-3.504390656,-3.313294756,-3.387174056,-3.695678156,-4.270248456,-5.132006056,-5.538196456,-5.467551156,-5.215257056,-4.604911456,-3.995495256,-3.574662556,-2.775451856,-1.994305756,-1.599765356,-1.448355356,-1.196292656,-1.139083456,-1.128926656,-1.588286056,-2.326331956,-2.951948456,-2.919448956,-2.757948356,-2.751642156,-2.897951956,-3.714723056,-4.343721756,-4.561318756,-4.558982456,-4.211543456,-4.137915456,-3.813691956,-3.154918456,-2.751799956,-2.640492156,-2.738547756,-2.475130256,-2.338488056,-2.254235856,-2.050455856,-1.797716756,-1.815962256,-2.517454056,-3.023541856,-3.238145256,-2.917633256,-2.730107256,-3.385356856,-3.810943756,-3.608209456,-2.928600956,-2.809584056,-3.139399456,-3.357058956,-3.070735156,-3.077186956,-3.020173456,-2.980999456,-2.768067756,-3.029860456,-3.556276756,-3.517807456,-3.356445656,-3.784731756,-3.948235856,-3.647252456,-3.287342956,-3.453864756,-4.319745456,-5.498563156,-6.654230956,-7.154997756,-6.490363456,-4.649983756,-2.978596156,-1.180304756,-0.66281619601,-1.839280256,-3.326644056,-3.824200456,-3.681407156,-3.208511456,-2.960726156,-2.611635156,-2.468056456,-2.234796956,-1.945193756,-1.607417256,-1.154821556,-0.82195825601,-1.205551156,-1.764605156,-1.927784856,-2.330338456,-2.890588656,-3.139838156,-3.592723756,-3.599734656,-3.399391456,-3.409144056,-3.293795456,-2.680228456,-2.459063656,-2.351134256,-1.816926856,-1.489626056,-1.795524456,-1.971378456,-1.637329656,-1.813187056,-2.464260256,-3.333882456,-2.919600656,-1.901681856,-1.201887456,-1.405938556,-1.669449756,-1.734246656,-1.760627156,-1.969135656,-2.205336256,-2.686109456,-3.231763756,-3.159547756,-2.624448256,-2.479126856,-2.804419456,-2.891803156,-2.356103056,-2.323039456,-2.826060956,-3.292476456,-3.454358256,-3.406085156,-3.202572256,-2.831413156,-2.344298456,-2.117516156,-2.569131056,-2.832698956,-2.562840656,-2.577667856,-2.712234156,-2.851611256,-2.902199456,-2.864653456,-2.956806456,-2.952502656,-2.694678256,-2.278434856,-2.018773956,-1.721938756,-1.865237956,-2.432350056,-2.922207256,-2.824579656,-2.741608256,-2.929240856,-2.981042056,-2.776008056,-2.108848056,-1.469904856,-1.323079056,-1.307888156,-1.193705756,-1.209176956,-1.338975356,-1.213018556,-0.98769905601,-0.97359805601,-1.385762056,-1.681696456,-1.705970956,-2.029953856,-2.371529956,-2.396409156,-2.532560956,-2.661393056,-2.562841056,-2.064754856,-1.581622456,-1.734742556,-2.125218256,-2.379130756,-2.325718456,-2.196933656,-2.011752756,-1.757866556,-2.045302756,-2.282636456,-2.198412456,-1.970026056,-2.014055856,-2.231875356,-2.654281056,-3.120550056,-3.628854456,-3.318184756,-3.036339656,-2.717051456,-2.467923356,-2.138597656,-2.059610956,-1.917093156,-1.929293756,-1.604063856,-1.406922756,-1.717199956,-2.348610056,-2.546406656,-2.411070956,-2.096962456,-2.163109256,-2.354502156,-2.642517956,-2.902836256,-3.198080256,-3.286443156,-3.486951756,-3.545083956,-3.551271456,-3.601925956,-3.790865856,-3.878411656,-3.959507156,-4.141029756,-4.067054456,-3.613951156,-3.052583156,-2.949746456,-2.885227556,-2.818086756,-2.978568456,-3.161134156,-3.182169556,-2.870316456,-2.569441756,-2.569925656,-2.459264156,-2.015297356,-1.535940956,-1.582768856,-1.602706356,-1.833015156,-2.244588956
