Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
     360     180
Longitude Latitude Br
  1.1350000000E+02 -7.2298520714E+01 -1.0654903531E+01
  1.1450000000E+02 -7.2298520714E+01 -9.8108851070E+00
  1.1550000000E+02 -7.2298520714E+01 -9.2729314435E+00
  1.1650000000E+02 -7.2298520714E+01 -9.4809089045E+00
  1.1750000000E+02 -7.2298520714E+01 -1.0349378143E+01
  1.1850000000E+02 -7.2298520714E+01 -1.1966849778E+01
  1.1950000000E+02 -7.2298520714E+01 -1.4392781773E+01
  1.2050000000E+02 -7.2298520714E+01 -1.5536247508E+01
  1.2150000000E+02 -7.2298520714E+01 -1.5337374073E+01
  1.2250000000E+02 -7.2298520714E+01 -1.4627141487E+01
  1.2350000000E+02 -7.2298520714E+01 -1.2908958881E+01
  1.2450000000E+02 -7.2298520714E+01 -1.1193392626E+01
  1.2550000000E+02 -7.2298520714E+01 -1.0008707384E+01
  1.2650000000E+02 -7.2298520714E+01 -7.7588510347E+00
  1.2750000000E+02 -7.2298520714E+01 -5.5598483027E+00
  1.2850000000E+02 -7.2298520714E+01 -4.4491784582E+00
  1.2950000000E+02 -7.2298520714E+01 -4.0229444878E+00
  1.3050000000E+02 -7.2298520714E+01 -3.3133633148E+00
  1.3150000000E+02 -7.2298520714E+01 -3.1523138170E+00
  1.3250000000E+02 -7.2298520714E+01 -3.1237214308E+00
  1.3350000000E+02 -7.2298520714E+01 -4.4168631050E+00
  1.3450000000E+02 -7.2298520714E+01 -6.4945345552E+00
  1.3550000000E+02 -7.2298520714E+01 -8.2557062396E+00
  1.3650000000E+02 -7.2298520714E+01 -8.1642169660E+00
  1.3750000000E+02 -7.2298520714E+01 -7.7095769689E+00
  1.3850000000E+02 -7.2298520714E+01 -7.6918243986E+00
  1.3950000000E+02 -7.2298520714E+01 -8.1037008068E+00
  1.4050000000E+02 -7.2298520714E+01 -1.0402991401E+01
  1.4150000000E+02 -7.2298520714E+01 -1.2173684309E+01
  1.4250000000E+02 -7.2298520714E+01 -1.2786241163E+01
  1.4350000000E+02 -7.2298520714E+01 -1.2779664250E+01
  1.4450000000E+02 -7.2298520714E+01 -1.1801589457E+01
  1.4550000000E+02 -7.2298520714E+01 -1.1594319430E+01
  1.4650000000E+02 -7.2298520714E+01 -1.0681598542E+01
  1.4750000000E+02 -7.2298520714E+01 -8.8270866568E+00
  1.4850000000E+02 -7.2298520714E+01 -7.6922686211E+00
  1.4950000000E+02 -7.2298520714E+01 -7.3789262690E+00
  1.5050000000E+02 -7.2298520714E+01 -7.6549623809E+00
  1.5150000000E+02 -7.2298520714E+01 -6.9134163345E+00
  1.5250000000E+02 -7.2298520714E+01 -6.5287551666E+00
  1.5350000000E+02 -7.2298520714E+01 -6.2915769768E+00
  1.5450000000E+02 -7.2298520714E+01 -5.7179163303E+00
  1.5550000000E+02 -7.2298520714E+01 -5.0064310251E+00
  1.5650000000E+02 -7.2298520714E+01 -5.0577938935E+00
  1.5750000000E+02 -7.2298520714E+01 -7.0325619742E+00
  1.5850000000E+02 -7.2298520714E+01 -8.4572486683E+00
  1.5950000000E+02 -7.2298520714E+01 -9.0613782452E+00
  1.6050000000E+02 -7.2298520714E+01 -8.1591055927E+00
  1.6150000000E+02 -7.2298520714E+01 -7.6312015472E+00
  1.6250000000E+02 -7.2298520714E+01 -9.4757933086E+00
  1.6350000000E+02 -7.2298520714E+01 -1.0673862090E+01
  1.6450000000E+02 -7.2298520714E+01 -1.0103145191E+01
  1.6550000000E+02 -7.2298520714E+01 -8.1899807418E+00
  1.6650000000E+02 -7.2298520714E+01 -7.8549365186E+00
  1.6750000000E+02 -7.2298520714E+01 -8.7833991527E+00
  1.6850000000E+02 -7.2298520714E+01 -9.3961319503E+00
  1.6950000000E+02 -7.2298520714E+01 -8.5901024272E+00
  1.7050000000E+02 -7.2298520714E+01 -8.6082648757E+00
  1.7150000000E+02 -7.2298520714E+01 -8.4477662926E+00
  1.7250000000E+02 -7.2298520714E+01 -8.3374876482E+00
  1.7350000000E+02 -7.2298520714E+01 -7.7380640704E+00
  1.7450000000E+02 -7.2298520714E+01 -8.4750361458E+00
  1.7550000000E+02 -7.2298520714E+01 -9.9569495572E+00
  1.7650000000E+02 -7.2298520714E+01 -9.8486547122E+00
  1.7750000000E+02 -7.2298520714E+01 -9.3944054507E+00
  1.7850000000E+02 -7.2298520714E+01 -1.0600072744E+01
  1.7950000000E+02 -7.2298520714E+01 -1.1060352790E+01
  1.8050000000E+02 -7.2298520714E+01 -1.0213055058E+01
  1.8150000000E+02 -7.2298520714E+01 -9.1998745863E+00
  1.8250000000E+02 -7.2298520714E+01 -9.6686497529E+00
  1.8350000000E+02 -7.2298520714E+01 -1.2106188678E+01
  1.8450000000E+02 -7.2298520714E+01 -1.5424675889E+01
  1.8550000000E+02 -7.2298520714E+01 -1.8677993865E+01
  1.8650000000E+02 -7.2298520714E+01 -2.0087701424E+01
  1.8750000000E+02 -7.2298520714E+01 -1.8216690813E+01
  1.8850000000E+02 -7.2298520714E+01 -1.3035841817E+01
  1.8950000000E+02 -7.2298520714E+01 -8.3307221234E+00
  1.9050000000E+02 -7.2298520714E+01 -3.2683558113E+00
  1.9150000000E+02 -7.2298520714E+01 -1.8115748619E+00
  1.9250000000E+02 -7.2298520714E+01 -5.1234363459E+00
  1.9350000000E+02 -7.2298520714E+01 -9.3105110297E+00
  1.9450000000E+02 -7.2298520714E+01 -1.0711180998E+01
  1.9550000000E+02 -7.2298520714E+01 -1.0309203881E+01
  1.9650000000E+02 -7.2298520714E+01 -8.9779561976E+00
  1.9750000000E+02 -7.2298520714E+01 -8.2804163243E+00
  1.9850000000E+02 -7.2298520714E+01 -7.2976909894E+00
  1.9950000000E+02 -7.2298520714E+01 -6.8935028951E+00
  2.0050000000E+02 -7.2298520714E+01 -6.2368545706E+00
  2.0150000000E+02 -7.2298520714E+01 -5.4215932155E+00
  2.0250000000E+02 -7.2298520714E+01 -4.4707193056E+00
  2.0350000000E+02 -7.2298520714E+01 -3.1966181090E+00
  2.0450000000E+02 -7.2298520714E+01 -2.2595753380E+00
  2.0550000000E+02 -7.2298520714E+01 -3.3394268985E+00
  2.0650000000E+02 -7.2298520714E+01 -4.9132186301E+00
  2.0750000000E+02 -7.2298520714E+01 -5.3725854580E+00
  2.0850000000E+02 -7.2298520714E+01 -6.5058132449E+00
  2.0950000000E+02 -7.2298520714E+01 -8.0829723965E+00
  2.1050000000E+02 -7.2298520714E+01 -8.7846341362E+00
  2.1150000000E+02 -7.2298520714E+01 -1.0059551430E+01
  2.1250000000E+02 -7.2298520714E+01 -1.0079287799E+01
  2.1350000000E+02 -7.2298520714E+01 -9.5153020814E+00
  2.1450000000E+02 -7.2298520714E+01 -9.5427566050E+00
  2.1550000000E+02 -7.2298520714E+01 -9.2180390054E+00
  2.1650000000E+02 -7.2298520714E+01 -7.4907878430E+00
  2.1750000000E+02 -7.2298520714E+01 -6.8681872828E+00
  2.1850000000E+02 -7.2298520714E+01 -6.5643554574E+00
  2.1950000000E+02 -7.2298520714E+01 -5.0605093369E+00
  2.2050000000E+02 -7.2298520714E+01 -4.1391255480E+00
  2.2150000000E+02 -7.2298520714E+01 -5.0002594860E+00
  2.2250000000E+02 -7.2298520714E+01 -5.4953057090E+00
  2.2350000000E+02 -7.2298520714E+01 -4.5549256395E+00
  2.2450000000E+02 -7.2298520714E+01 -5.0499814339E+00
  2.2550000000E+02 -7.2298520714E+01 -6.8828162205E+00
  2.2650000000E+02 -7.2298520714E+01 -9.3308878342E+00
  2.2750000000E+02 -7.2298520714E+01 -8.1646440163E+00
  2.2850000000E+02 -7.2298520714E+01 -5.2991029580E+00
  2.2950000000E+02 -7.2298520714E+01 -3.3291132244E+00
  2.3050000000E+02 -7.2298520714E+01 -3.9035370439E+00
  2.3150000000E+02 -7.2298520714E+01 -4.6453468650E+00
  2.3250000000E+02 -7.2298520714E+01 -4.8277564810E+00
  2.3350000000E+02 -7.2298520714E+01 -4.9020201707E+00
  2.3450000000E+02 -7.2298520714E+01 -5.4889920075E+00
  2.3550000000E+02 -7.2298520714E+01 -6.1539198164E+00
  2.3650000000E+02 -7.2298520714E+01 -7.5073434336E+00
  2.3750000000E+02 -7.2298520714E+01 -9.0434136981E+00
  2.3850000000E+02 -7.2298520714E+01 -8.8401185894E+00
  2.3950000000E+02 -7.2298520714E+01 -7.3337611201E+00
  2.4050000000E+02 -7.2298520714E+01 -6.9246671547E+00
  2.4150000000E+02 -7.2298520714E+01 -7.8403976641E+00
  2.4250000000E+02 -7.2298520714E+01 -8.0863913329E+00
  2.4350000000E+02 -7.2298520714E+01 -6.5783431158E+00
  2.4450000000E+02 -7.2298520714E+01 -6.4852658455E+00
  2.4550000000E+02 -7.2298520714E+01 -7.9013206049E+00
  2.4650000000E+02 -7.2298520714E+01 -9.2143258913E+00
  2.4750000000E+02 -7.2298520714E+01 -9.6700390037E+00
  2.4850000000E+02 -7.2298520714E+01 -9.5341455021E+00
  2.4950000000E+02 -7.2298520714E+01 -8.9612367682E+00
  2.5050000000E+02 -7.2298520714E+01 -7.9163875718E+00
  2.5150000000E+02 -7.2298520714E+01 -6.5451120113E+00
  2.5250000000E+02 -7.2298520714E+01 -5.9066976388E+00
  2.5350000000E+02 -7.2298520714E+01 -7.1780377875E+00
  2.5450000000E+02 -7.2298520714E+01 -7.9200072247E+00
  2.5550000000E+02 -7.2298520714E+01 -7.1603296958E+00
  2.5650000000E+02 -7.2298520714E+01 -7.2020697151E+00
  2.5750000000E+02 -7.2298520714E+01 -7.5808870213E+00
  2.5850000000E+02 -7.2298520714E+01 -7.9732472003E+00
  2.5950000000E+02 -7.2298520714E+01 -8.1156579350E+00
  2.6050000000E+02 -7.2298520714E+01 -8.0099622699E+00
  2.6150000000E+02 -7.2298520714E+01 -8.2693819851E+00
  2.6250000000E+02 -7.2298520714E+01 -8.2572663668E+00
  2.6350000000E+02 -7.2298520714E+01 -7.5314654444E+00
  2.6450000000E+02 -7.2298520714E+01 -6.3596995305E+00
  2.6550000000E+02 -7.2298520714E+01 -5.6287286807E+00
  2.6650000000E+02 -7.2298520714E+01 -4.7931085378E+00
  2.6750000000E+02 -7.2298520714E+01 -5.1965098123E+00
  2.6850000000E+02 -7.2298520714E+01 -6.7929858840E+00
  2.6950000000E+02 -7.2298520714E+01 -8.1719818504E+00
  2.7050000000E+02 -7.2298520714E+01 -7.8971506004E+00
  2.7150000000E+02 -7.2298520714E+01 -7.6635779880E+00
  2.7250000000E+02 -7.2298520714E+01 -8.1917821229E+00
  2.7350000000E+02 -7.2298520714E+01 -8.3376075713E+00
  2.7450000000E+02 -7.2298520714E+01 -7.7604167921E+00
  2.7550000000E+02 -7.2298520714E+01 -5.8822960889E+00
  2.7650000000E+02 -7.2298520714E+01 -4.0836084396E+00
  2.7750000000E+02 -7.2298520714E+01 -3.6702794409E+00
  2.7850000000E+02 -7.2298520714E+01 -3.6275155705E+00
  2.7950000000E+02 -7.2298520714E+01 -3.3060809381E+00
  2.8050000000E+02 -7.2298520714E+01 -3.3496338804E+00
  2.8150000000E+02 -7.2298520714E+01 -3.7150290814E+00
  2.8250000000E+02 -7.2298520714E+01 -3.3604483604E+00
  2.8350000000E+02 -7.2298520714E+01 -2.7261519131E+00
  2.8450000000E+02 -7.2298520714E+01 -2.6864562179E+00
  2.8550000000E+02 -7.2298520714E+01 -3.8467382215E+00
  2.8650000000E+02 -7.2298520714E+01 -4.6798225243E+00
  2.8750000000E+02 -7.2298520714E+01 -4.7481576178E+00
  2.8850000000E+02 -7.2298520714E+01 -5.6602011935E+00
  2.8950000000E+02 -7.2298520714E+01 -6.6217713493E+00
  2.9050000000E+02 -7.2298520714E+01 -6.6918087326E+00
  2.9150000000E+02 -7.2298520714E+01 -7.0750893764E+00
  2.9250000000E+02 -7.2298520714E+01 -7.4377643483E+00
  2.9350000000E+02 -7.2298520714E+01 -7.1603308218E+00
  2.9450000000E+02 -7.2298520714E+01 -5.7581694149E+00
  2.9550000000E+02 -7.2298520714E+01 -4.3981044188E+00
  2.9650000000E+02 -7.2298520714E+01 -4.8291524880E+00
  2.9750000000E+02 -7.2298520714E+01 -5.9283798042E+00
  2.9850000000E+02 -7.2298520714E+01 -6.6431683453E+00
  2.9950000000E+02 -7.2298520714E+01 -6.4928074927E+00
  3.0050000000E+02 -7.2298520714E+01 -6.1302656749E+00
  3.0150000000E+02 -7.2298520714E+01 -5.6089633155E+00
  3.0250000000E+02 -7.2298520714E+01 -4.8942488115E+00
  3.0350000000E+02 -7.2298520714E+01 -5.7034098494E+00
  3.0450000000E+02 -7.2298520714E+01 -6.3715274457E+00
  3.0550000000E+02 -7.2298520714E+01 -6.1344286417E+00
  3.0650000000E+02 -7.2298520714E+01 -5.4914985707E+00
  3.0750000000E+02 -7.2298520714E+01 -5.6154467674E+00
  3.0850000000E+02 -7.2298520714E+01 -6.2286299806E+00
  3.0950000000E+02 -7.2298520714E+01 -7.4177433722E+00
  3.1050000000E+02 -7.2298520714E+01 -8.7303362467E+00
  3.1150000000E+02 -7.2298520714E+01 -1.0161262887E+01
  3.1250000000E+02 -7.2298520714E+01 -9.2866972722E+00
  3.1350000000E+02 -7.2298520714E+01 -8.4932757280E+00
  3.1450000000E+02 -7.2298520714E+01 -7.5944481923E+00
  3.1550000000E+02 -7.2298520714E+01 -6.8931282055E+00
  3.1650000000E+02 -7.2298520714E+01 -5.9660441249E+00
  3.1750000000E+02 -7.2298520714E+01 -5.7436888329E+00
  3.1850000000E+02 -7.2298520714E+01 -5.3424872760E+00
  3.1950000000E+02 -7.2298520714E+01 -5.3768331592E+00
  3.2050000000E+02 -7.2298520714E+01 -4.4612791564E+00
  3.2150000000E+02 -7.2298520714E+01 -3.9063076633E+00
  3.2250000000E+02 -7.2298520714E+01 -4.7797683519E+00
  3.2350000000E+02 -7.2298520714E+01 -6.5572495874E+00
  3.2450000000E+02 -7.2298520714E+01 -7.1140663772E+00
  3.2550000000E+02 -7.2298520714E+01 -6.7330831347E+00
  3.2650000000E+02 -7.2298520714E+01 -5.8488369615E+00
  3.2750000000E+02 -7.2298520714E+01 -6.0350466781E+00
  3.2850000000E+02 -7.2298520714E+01 -6.5738364256E+00
  3.2950000000E+02 -7.2298520714E+01 -7.3846290943E+00
  3.3050000000E+02 -7.2298520714E+01 -8.1174505894E+00
  3.3150000000E+02 -7.2298520714E+01 -8.9485913486E+00
  3.3250000000E+02 -7.2298520714E+01 -9.1973415612E+00
  3.3350000000E+02 -7.2298520714E+01 -9.7617928965E+00
  3.3450000000E+02 -7.2298520714E+01 -9.9254407296E+00
  3.3550000000E+02 -7.2298520714E+01 -9.9428591478E+00
  3.3650000000E+02 -7.2298520714E+01 -1.0085456523E+01
  3.3750000000E+02 -7.2298520714E+01 -1.0617340836E+01
  3.3850000000E+02 -7.2298520714E+01 -1.0863790832E+01
  3.3950000000E+02 -7.2298520714E+01 -1.1092082602E+01
  3.4050000000E+02 -7.2298520714E+01 -1.1603086489E+01
  3.4150000000E+02 -7.2298520714E+01 -1.1394838779E+01
  3.4250000000E+02 -7.2298520714E+01 -1.0119308638E+01
  3.4350000000E+02 -7.2298520714E+01 -8.5390027704E+00
  3.4450000000E+02 -7.2298520714E+01 -8.2495073940E+00
  3.4550000000E+02 -7.2298520714E+01 -8.0678803753E+00
  3.4650000000E+02 -7.2298520714E+01 -7.8788724514E+00
  3.4750000000E+02 -7.2298520714E+01 -8.3306441452E+00
  3.4850000000E+02 -7.2298520714E+01 -8.8445844607E+00
  3.4950000000E+02 -7.2298520714E+01 -8.9038011707E+00
  3.5050000000E+02 -7.2298520714E+01 -8.0259041692E+00
  3.5150000000E+02 -7.2298520714E+01 -7.1789124384E+00
  3.5250000000E+02 -7.2298520714E+01 -7.1802746643E+00
  3.5350000000E+02 -7.2298520714E+01 -6.8687517100E+00
  3.5450000000E+02 -7.2298520714E+01 -5.6189417114E+00
  3.5550000000E+02 -7.2298520714E+01 -4.2695065249E+00
  3.5650000000E+02 -7.2298520714E+01 -4.4013316470E+00
  3.5750000000E+02 -7.2298520714E+01 -4.4574576610E+00
  3.5850000000E+02 -7.2298520714E+01 -5.1057994762E+00
  3.5950000000E+02 -7.2298520714E+01 -6.2644200090E+00
  5.0000000000E-01 -7.0306959501E+01 -3.4859731995E-01
  1.5000000000E+00 -7.0306959501E+01 -4.1941727231E-01
  2.5000000000E+00 -7.0306959501E+01 -2.1523567068E+00
  3.5000000000E+00 -7.0306959501E+01 -1.5098821096E+00
  4.5000000000E+00 -7.0306959501E+01 -2.5566320942E+00
  5.5000000000E+00 -7.0306959501E+01 -5.7007063595E+00
  6.5000000000E+00 -7.0306959501E+01 -5.4464206296E+00
  7.5000000000E+00 -7.0306959501E+01 -7.0324855241E+00
  8.5000000000E+00 -7.0306959501E+01 -9.4210221916E+00
  9.5000000000E+00 -7.0306959501E+01 -1.2365659833E+01
  1.0500000000E+01 -7.0306959501E+01 -1.4059200193E+01
  1.1500000000E+01 -7.0306959501E+01 -1.3459261805E+01
  1.2500000000E+01 -7.0306959501E+01 -1.1646853016E+01
  1.3500000000E+01 -7.0306959501E+01 -9.3398869415E+00
  1.4500000000E+01 -7.0306959501E+01 -8.4678930496E+00
  1.5500000000E+01 -7.0306959501E+01 -4.8033499725E+00
  1.6500000000E+01 -7.0306959501E+01 -2.9140362509E+00
  1.7500000000E+01 -7.0306959501E+01 -2.6957062792E+00
  1.8500000000E+01 -7.0306959501E+01 -3.0945900637E+00
  1.9500000000E+01 -7.0306959501E+01 -4.3360443509E+00
  2.0500000000E+01 -7.0306959501E+01 -5.7818133261E+00
  2.1500000000E+01 -7.0306959501E+01 -6.0035151293E+00
  2.2500000000E+01 -7.0306959501E+01 -5.8550796753E+00
  2.3500000000E+01 -7.0306959501E+01 -7.2260439031E+00
  2.4500000000E+01 -7.0306959501E+01 -9.2659650816E+00
  2.5500000000E+01 -7.0306959501E+01 -9.1697217527E+00
  2.6500000000E+01 -7.0306959501E+01 -8.7409226687E+00
  2.7500000000E+01 -7.0306959501E+01 -6.0077878720E+00
  2.8500000000E+01 -7.0306959501E+01 -4.6866746201E+00
  2.9500000000E+01 -7.0306959501E+01 -4.6827310192E+00
  3.0500000000E+01 -7.0306959501E+01 -5.5531973273E+00
  3.1500000000E+01 -7.0306959501E+01 -6.3558643116E+00
  3.2500000000E+01 -7.0306959501E+01 -6.1155259299E+00
  3.3500000000E+01 -7.0306959501E+01 -6.1723349130E+00
  3.4500000000E+01 -7.0306959501E+01 -4.6206100150E+00
  3.5500000000E+01 -7.0306959501E+01 -1.8316643638E+00
  3.6500000000E+01 -7.0306959501E+01 -7.0175772167E-01
  3.7500000000E+01 -7.0306959501E+01 -2.4915641885E-01
  3.8500000000E+01 -7.0306959501E+01 -1.4686375672E+00
  3.9500000000E+01 -7.0306959501E+01 -3.5582346415E+00
  4.0500000000E+01 -7.0306959501E+01 -5.4458136445E+00
  4.1500000000E+01 -7.0306959501E+01 -8.2911760816E+00
  4.2500000000E+01 -7.0306959501E+01 -1.2414998934E+01
  4.3500000000E+01 -7.0306959501E+01 -1.3399004458E+01
  4.4500000000E+01 -7.0306959501E+01 -1.0062510362E+01
  4.5500000000E+01 -7.0306959501E+01 -6.5995911622E+00
  4.6500000000E+01 -7.0306959501E+01 -5.2859078630E+00
  4.7500000000E+01 -7.0306959501E+01 -5.0696633802E+00
  4.8500000000E+01 -7.0306959501E+01 -3.2047435840E+00
  4.9500000000E+01 -7.0306959501E+01 -3.6819717071E+00
  5.0500000000E+01 -7.0306959501E+01 -6.3021579126E+00
  5.1500000000E+01 -7.0306959501E+01 -1.1138487304E+01
  5.2500000000E+01 -7.0306959501E+01 -1.3636805370E+01
  5.3500000000E+01 -7.0306959501E+01 -1.1715716574E+01
  5.4500000000E+01 -7.0306959501E+01 -9.6673192318E+00
  5.5500000000E+01 -7.0306959501E+01 -7.4932914967E+00
  5.6500000000E+01 -7.0306959501E+01 -8.3915712554E+00
  5.7500000000E+01 -7.0306959501E+01 -1.2093549149E+01
  5.8500000000E+01 -7.0306959501E+01 -1.5840188004E+01
  5.9500000000E+01 -7.0306959501E+01 -1.6049801404E+01
  6.0500000000E+01 -7.0306959501E+01 -1.4130872964E+01
  6.1500000000E+01 -7.0306959501E+01 -1.0994979826E+01
  6.2500000000E+01 -7.0306959501E+01 -8.8755433187E+00
  6.3500000000E+01 -7.0306959501E+01 -7.4499604118E+00
  6.4500000000E+01 -7.0306959501E+01 -5.9041750393E+00
  6.5500000000E+01 -7.0306959501E+01 -6.7267912873E+00
  6.6500000000E+01 -7.0306959501E+01 -8.6188379670E+00
  6.7500000000E+01 -7.0306959501E+01 -1.0668889336E+01
  6.8500000000E+01 -7.0306959501E+01 -1.0906290121E+01
  6.9500000000E+01 -7.0306959501E+01 -1.0344334749E+01
  7.0500000000E+01 -7.0306959501E+01 -1.1753185497E+01
  7.1500000000E+01 -7.0306959501E+01 -1.0607146831E+01
  7.2500000000E+01 -7.0306959501E+01 -1.0256257297E+01
  7.3500000000E+01 -7.0306959501E+01 -1.4545846706E+01
  7.4500000000E+01 -7.0306959501E+01 -1.7934431995E+01
  7.5500000000E+01 -7.0306959501E+01 -1.8273849261E+01
  7.6500000000E+01 -7.0306959501E+01 -1.5455189178E+01
  7.7500000000E+01 -7.0306959501E+01 -1.1793100661E+01
  7.8500000000E+01 -7.0306959501E+01 -8.0440663079E+00
  7.9500000000E+01 -7.0306959501E+01 -8.7348866467E+00
  8.0500000000E+01 -7.0306959501E+01 -1.0039069478E+01
  8.1500000000E+01 -7.0306959501E+01 -9.7893265700E+00
  8.2500000000E+01 -7.0306959501E+01 -9.3005759892E+00
  8.3500000000E+01 -7.0306959501E+01 -9.7277973000E+00
  8.4500000000E+01 -7.0306959501E+01 -8.3299546394E+00
  8.5500000000E+01 -7.0306959501E+01 -4.9914887424E+00
  8.6500000000E+01 -7.0306959501E+01 -3.3100598017E+00
  8.7500000000E+01 -7.0306959501E+01 -2.8227774650E+00
  8.8500000000E+01 -7.0306959501E+01 -3.5968692865E+00
  8.9500000000E+01 -7.0306959501E+01 -6.1448395127E+00
  9.0500000000E+01 -7.0306959501E+01 -8.4943372482E+00
  9.1500000000E+01 -7.0306959501E+01 -8.5795328378E+00
  9.2500000000E+01 -7.0306959501E+01 -7.6751563308E+00
  9.3500000000E+01 -7.0306959501E+01 -7.5819268536E+00
  9.4500000000E+01 -7.0306959501E+01 -1.0544070567E+01
  9.5500000000E+01 -7.0306959501E+01 -1.2606477924E+01
  9.6500000000E+01 -7.0306959501E+01 -1.1382322852E+01
  9.7500000000E+01 -7.0306959501E+01 -9.1689952561E+00
  9.8500000000E+01 -7.0306959501E+01 -7.9526358802E+00
  9.9500000000E+01 -7.0306959501E+01 -6.6187393386E+00
  1.0050000000E+02 -7.0306959501E+01 -7.0244785334E+00
  1.0150000000E+02 -7.0306959501E+01 -6.8513014339E+00
  1.0250000000E+02 -7.0306959501E+01 -8.1915237644E+00
  1.0350000000E+02 -7.0306959501E+01 -9.3045076668E+00
  1.0450000000E+02 -7.0306959501E+01 -8.9487747295E+00
  1.0550000000E+02 -7.0306959501E+01 -7.3507853086E+00
  1.0650000000E+02 -7.0306959501E+01 -6.4779914385E+00
  1.0750000000E+02 -7.0306959501E+01 -5.7027632876E+00
  1.0850000000E+02 -7.0306959501E+01 -4.7895551332E+00
  1.0950000000E+02 -7.0306959501E+01 -3.1477008464E+00
  1.1050000000E+02 -7.0306959501E+01 -2.9127890060E+00
  1.1150000000E+02 -7.0306959501E+01 -4.1664256983E+00
  1.1250000000E+02 -7.0306959501E+01 -5.8721456902E+00
  1.1350000000E+02 -7.0306959501E+01 -6.0332748698E+00
  1.1450000000E+02 -7.0306959501E+01 -7.7127858040E+00
  1.1550000000E+02 -7.0306959501E+01 -1.1022682916E+01
  1.1650000000E+02 -7.0306959501E+01 -1.0177293773E+01
  1.1750000000E+02 -7.0306959501E+01 -8.1218544052E+00
  1.1850000000E+02 -7.0306959501E+01 -8.7003508844E+00
  1.1950000000E+02 -7.0306959501E+01 -9.3666788602E+00
  1.2050000000E+02 -7.0306959501E+01 -6.8962302568E+00
  1.2150000000E+02 -7.0306959501E+01 -3.2947653847E+00
  1.2250000000E+02 -7.0306959501E+01 -1.4719527763E+00
  1.2350000000E+02 -7.0306959501E+01 -1.9896893232E+00
  1.2450000000E+02 -7.0306959501E+01 -2.5972262003E+00
  1.2550000000E+02 -7.0306959501E+01 -2.7254476077E+00
  1.2650000000E+02 -7.0306959501E+01 -4.0787106629E+00
  1.2750000000E+02 -7.0306959501E+01 -5.5639946749E+00
  1.2850000000E+02 -7.0306959501E+01 -5.7527151966E+00
  1.2950000000E+02 -7.0306959501E+01 -5.3321277425E+00
  1.3050000000E+02 -7.0306959501E+01 -7.6806122648E+00
  1.3150000000E+02 -7.0306959501E+01 -9.5928968657E+00
  1.3250000000E+02 -7.0306959501E+01 -9.7559881406E+00
  1.3350000000E+02 -7.0306959501E+01 -9.3578319619E+00
  1.3450000000E+02 -7.0306959501E+01 -8.7493001172E+00
  1.3550000000E+02 -7.0306959501E+01 -7.5034244604E+00
  1.3650000000E+02 -7.0306959501E+01 -6.1103561579E+00
  1.3750000000E+02 -7.0306959501E+01 -5.5407329196E+00
  1.3850000000E+02 -7.0306959501E+01 -6.1144528223E+00
  1.3950000000E+02 -7.0306959501E+01 -8.6359214511E+00
  1.4050000000E+02 -7.0306959501E+01 -8.9135931617E+00
  1.4150000000E+02 -7.0306959501E+01 -1.0242192101E+01
  1.4250000000E+02 -7.0306959501E+01 -1.1589859635E+01
  1.4350000000E+02 -7.0306959501E+01 -1.0771000928E+01
  1.4450000000E+02 -7.0306959501E+01 -1.0922324067E+01
  1.4550000000E+02 -7.0306959501E+01 -1.1255027894E+01
  1.4650000000E+02 -7.0306959501E+01 -9.2903653847E+00
  1.4750000000E+02 -7.0306959501E+01 -7.3636071415E+00
  1.4850000000E+02 -7.0306959501E+01 -8.9884267470E+00
  1.4950000000E+02 -7.0306959501E+01 -8.1524285428E+00
  1.5050000000E+02 -7.0306959501E+01 -4.9616347237E+00
  1.5150000000E+02 -7.0306959501E+01 -1.6269797172E+00
  1.5250000000E+02 -7.0306959501E+01 -9.8750782471E-01
  1.5350000000E+02 -7.0306959501E+01  2.0209681686E-01
  1.5450000000E+02 -7.0306959501E+01 -6.4292649922E-01
  1.5550000000E+02 -7.0306959501E+01 -1.4766466652E+00
  1.5650000000E+02 -7.0306959501E+01  7.5733076432E-01
  1.5750000000E+02 -7.0306959501E+01  1.6822983197E+00
  1.5850000000E+02 -7.0306959501E+01  2.6856217485E-02
  1.5950000000E+02 -7.0306959501E+01 -1.6909257252E+00
  1.6050000000E+02 -7.0306959501E+01 -2.7315813463E+00
  1.6150000000E+02 -7.0306959501E+01 -3.4277791462E+00
  1.6250000000E+02 -7.0306959501E+01 -3.5570819521E+00
  1.6350000000E+02 -7.0306959501E+01 -4.6928268262E+00
  1.6450000000E+02 -7.0306959501E+01 -5.8539050801E+00
  1.6550000000E+02 -7.0306959501E+01 -6.1987558193E+00
  1.6650000000E+02 -7.0306959501E+01 -5.0386153561E+00
  1.6750000000E+02 -7.0306959501E+01 -5.2112217953E+00
  1.6850000000E+02 -7.0306959501E+01 -9.2485025438E+00
  1.6950000000E+02 -7.0306959501E+01 -1.2999319864E+01
  1.7050000000E+02 -7.0306959501E+01 -1.5376434729E+01
  1.7150000000E+02 -7.0306959501E+01 -1.7885568167E+01
  1.7250000000E+02 -7.0306959501E+01 -1.8055453572E+01
  1.7350000000E+02 -7.0306959501E+01 -1.4613550920E+01
  1.7450000000E+02 -7.0306959501E+01 -1.3467567713E+01
