Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
      20      20
  1.4137166941E+00 -3.9269908170E-01  6.5808366591E-01
  1.7278759595E+00 -3.9269908170E-01 -1.3873247283E+00
  2.0420352248E+00 -3.9269908170E-01  5.7066635837E-02
  2.3561944902E+00 -3.9269908170E-01  3.9297970080E-01
  2.6703537556E+00 -3.9269908170E-01  3.6235234381E-01
  2.9845130209E+00 -3.9269908170E-01 -1.4524689611E-01
  3.2986722863E+00 -3.9269908170E-01 -3.4202206516E-01
  3.6128315516E+00 -3.9269908170E-01  4.4425252592E+00
  3.9269908170E+00 -3.9269908170E-01 -2.8648426837E+00
  4.2411500823E+00 -3.9269908170E-01  2.5001229530E-01
  4.5553093477E+00 -3.9269908170E-01 -3.0891144117E+00
  4.8694686131E+00 -3.9269908170E-01 -5.0417174352E-01
  5.1836278784E+00 -3.9269908170E-01  2.0544674571E-01
  5.4977871438E+00 -3.9269908170E-01 -4.3206582448E+00
  5.8119464091E+00 -3.9269908170E-01  6.2875376113E+00
  6.1261056745E+00 -3.9269908170E-01 -9.2470142011E+00
  1.5707963268E-01 -2.3561944902E-01 -1.7229874710E+00
  4.7123889804E-01 -2.3561944902E-01  9.2488907229E-01
  7.8539816340E-01 -2.3561944902E-01 -2.5817009384E-01
  1.0995574288E+00 -2.3561944902E-01 -3.6430449004E-02
  1.4137166941E+00 -2.3561944902E-01  2.2072047688E-01
  1.7278759595E+00 -2.3561944902E-01 -4.5639750795E-02
  2.0420352248E+00 -2.3561944902E-01  2.7239454145E-01
  2.3561944902E+00 -2.3561944902E-01 -3.3435144217E-01
  2.6703537556E+00 -2.3561944902E-01 -2.3359467176E-01
  2.9845130209E+00 -2.3561944902E-01  2.5841037154E-01
  3.2986722863E+00 -2.3561944902E-01  4.2557570325E-01
  3.6128315516E+00 -2.3561944902E-01  9.2253908969E-01
  3.9269908170E+00 -2.3561944902E-01 -8.8084216186E-02
  4.2411500823E+00 -2.3561944902E-01 -1.2825706125E-01
  4.5553093477E+00 -2.3561944902E-01 -1.1337623221E+00
  4.8694686131E+00 -2.3561944902E-01 -4.9180007014E-01
  5.1836278784E+00 -2.3561944902E-01 -2.7600641450E-02
  5.4977871438E+00 -2.3561944902E-01  3.8091889048E-01
  5.8119464091E+00 -2.3561944902E-01  1.7021627492E+00
  6.1261056745E+00 -2.3561944902E-01 -2.2002514967E+00
  1.5707963268E-01 -7.8539816340E-02 -1.3543251436E+00
  4.7123889804E-01 -7.8539816340E-02  2.9113639652E-01
  7.8539816340E-01 -7.8539816340E-02 -1.9307318791E-01
  1.0995574288E+00 -7.8539816340E-02 -1.3970004174E-01
  1.4137166941E+00 -7.8539816340E-02  2.3484738959E-01
  1.7278759595E+00 -7.8539816340E-02 -4.2342079015E-01
  2.0420352248E+00 -7.8539816340E-02  1.2849988363E-01
  2.3561944902E+00 -7.8539816340E-02 -4.5648134388E-01
  2.6703537556E+00 -7.8539816340E-02 -3.3515338319E-01
  2.9845130209E+00 -7.8539816340E-02  4.9661003414E-01
  3.2986722863E+00 -7.8539816340E-02 -2.2237190204E-01
  3.6128315516E+00 -7.8539816340E-02 -2.3786611388E-01
  3.9269908170E+00 -7.8539816340E-02 -4.5715460254E-01
  4.2411500823E+00 -7.8539816340E-02  8.5790823675E-02
  4.5553093477E+00 -7.8539816340E-02 -7.2361876326E-01
  4.8694686131E+00 -7.8539816340E-02 -4.6746528043E-01
  5.1836278784E+00 -7.8539816340E-02 -1.2358509492E-01
  5.4977871438E+00 -7.8539816340E-02 -1.5144742948E-01
  5.8119464091E+00 -7.8539816340E-02  3.5071941988E-01
  6.1261056745E+00 -7.8539816340E-02 -9.1071826546E-01
  1.5707963268E-01  7.8539816340E-02 -5.1241391361E-02
  4.7123889804E-01  7.8539816340E-02 -2.3565546273E-01
  7.8539816340E-01  7.8539816340E-02  3.9653499440E-01
  1.0995574288E+00  7.8539816340E-02  4.5838911391E-01
  1.4137166941E+00  7.8539816340E-02 -1.7441824676E-01
  1.7278759595E+00  7.8539816340E-02 -3.0329954273E-01
  2.0420352248E+00  7.8539816340E-02  3.1399496629E-01
  2.3561944902E+00  7.8539816340E-02 -2.9278777431E-03
  2.6703537556E+00  7.8539816340E-02  3.2448386417E-01
  2.9845130209E+00  7.8539816340E-02 -5.3504829082E-02
  3.2986722863E+00  7.8539816340E-02  2.7959179868E-02
  3.6128315516E+00  7.8539816340E-02  3.1738935322E-01
  3.9269908170E+00  7.8539816340E-02 -3.3793694471E-01
  4.2411500823E+00  7.8539816340E-02 -8.4106571329E-02
  4.5553093477E+00  7.8539816340E-02  1.0896139877E-01
  4.8694686131E+00  7.8539816340E-02 -2.8534297573E-01
  5.1836278784E+00  7.8539816340E-02 -3.6786113008E-01
  5.4977871438E+00  7.8539816340E-02  1.4274526550E-01
  5.8119464091E+00  7.8539816340E-02 -1.8506610058E-02
  6.1261056745E+00  7.8539816340E-02 -1.5040602461E-01
  1.5707963268E-01  2.3561944902E-01 -8.3691240013E-01
  4.7123889804E-01  2.3561944902E-01 -8.3411300861E-01
  7.8539816340E-01  2.3561944902E-01  3.0577848378E-01
  1.0995574288E+00  2.3561944902E-01  3.2640776988E-02
  1.4137166941E+00  2.3561944902E-01  1.6628856197E-01
  1.7278759595E+00  2.3561944902E-01  1.3395330216E-01
  2.0420352248E+00  2.3561944902E-01 -3.1943432948E-01
  2.3561944902E+00  2.3561944902E-01  1.2853211438E-01
  2.6703537556E+00  2.3561944902E-01  1.3005242657E-01
  2.9845130209E+00  2.3561944902E-01  7.7049825353E-02
  3.2986722863E+00  2.3561944902E-01 -3.4354434393E-01
  3.6128315516E+00  2.3561944902E-01 -1.1090069414E-03
  3.9269908170E+00  2.3561944902E-01  1.0369447392E-01
  4.2411500823E+00  2.3561944902E-01 -5.1442159924E-01
  4.5553093477E+00  2.3561944902E-01 -5.9041597275E-01
  4.8694686131E+00  2.3561944902E-01 -6.2576321430E-01
  5.1836278784E+00  2.3561944902E-01  4.1192130071E-01
  5.4977871438E+00  2.3561944902E-01 -2.6880368498E-01
  5.8119464091E+00  2.3561944902E-01 -3.6866003138E-01
  6.1261056745E+00  2.3561944902E-01 -1.3714293238E-01
  1.5707963268E-01  3.9269908170E-01 -6.6733896171E-01
  4.7123889804E-01  3.9269908170E-01 -1.2138904877E+00
  7.8539816340E-01  3.9269908170E-01  3.9063740577E-01
  1.0995574288E+00  3.9269908170E-01 -2.2854733094E-01
  1.4137166941E+00  3.9269908170E-01  1.6368077474E-01
  1.7278759595E+00  3.9269908170E-01  1.2377455381E-01
  2.0420352248E+00  3.9269908170E-01 -6.6659801218E-01
  2.3561944902E+00  3.9269908170E-01  4.0188881792E-01
  2.6703537556E+00  3.9269908170E-01  2.2970653847E-02
  2.9845130209E+00  3.9269908170E-01 -3.1010413104E-01
  3.2986722863E+00  3.9269908170E-01  1.8590510275E-01
  3.6128315516E+00  3.9269908170E-01 -3.6008391841E-01
  3.9269908170E+00  3.9269908170E-01 -1.6116049447E-01
  4.2411500823E+00  3.9269908170E-01 -1.2946108834E+00
  4.5553093477E+00  3.9269908170E-01 -4.5383100064E-01
  4.8694686131E+00  3.9269908170E-01 -8.3974989484E-02
  5.1836278784E+00  3.9269908170E-01  3.4716910967E-01
  5.4977871438E+00  3.9269908170E-01 -6.0113812317E-01
  5.8119464091E+00  3.9269908170E-01 -1.5360977496E-01
  6.1261056745E+00  3.9269908170E-01  9.4116126544E-01
  1.5707963268E-01  5.4977871438E-01 -8.2471696462E-01
  4.7123889804E-01  5.4977871438E-01 -1.4131800735E+00
  7.8539816340E-01  5.4977871438E-01 -1.9876497841E-01
  1.0995574288E+00  5.4977871438E-01  9.6688570420E-01
  1.4137166941E+00  5.4977871438E-01  4.7804398116E-01
  1.7278759595E+00  5.4977871438E-01  5.5723146741E-02
  2.0420352248E+00  5.4977871438E-01  5.7592362378E-01
  2.3561944902E+00  5.4977871438E-01 -3.4852877990E-01
  2.6703537556E+00  5.4977871438E-01  3.7883066800E-01
  2.9845130209E+00  5.4977871438E-01 -3.6863977905E-01
  3.2986722863E+00  5.4977871438E-01  1.1858135586E-01
  3.6128315516E+00  5.4977871438E-01  2.6458428083E-01
  3.9269908170E+00  5.4977871438E-01 -3.2776675075E-01
  4.2411500823E+00  5.4977871438E-01 -3.9547383490E-01
  4.5553093477E+00  5.4977871438E-01 -1.3142241202E+00
  4.8694686131E+00  5.4977871438E-01  2.1551666007E+00
  5.1836278784E+00  5.4977871438E-01  1.5027065445E+00
  5.4977871438E+00  5.4977871438E-01 -1.1702101287E+00
  5.8119464091E+00  5.4977871438E-01 -2.1173493050E-01
  6.1261056745E+00  5.4977871438E-01  8.5195368186E-01
  1.5707963268E-01  7.0685834706E-01 -2.4500479607E+00
  4.7123889804E-01  7.0685834706E-01 -1.6613248084E+00
  7.8539816340E-01  7.0685834706E-01 -4.5249839297E-01
  1.0995574288E+00  7.0685834706E-01  1.2818129574E+00
  1.4137166941E+00  7.0685834706E-01  1.0281186832E+00
  1.7278759595E+00  7.0685834706E-01  5.6565945511E-01
  2.0420352248E+00  7.0685834706E-01  6.7531502029E-01
  2.3561944902E+00  7.0685834706E-01  1.6781397651E-01
  2.6703537556E+00  7.0685834706E-01  9.5960723575E-01
  2.9845130209E+00  7.0685834706E-01 -9.4342208933E-02
  3.2986722863E+00  7.0685834706E-01 -1.2923301363E+00
  3.6128315516E+00  7.0685834706E-01  1.2732751121E-01
  3.9269908170E+00  7.0685834706E-01 -2.0124933686E-01
  4.2411500823E+00  7.0685834706E-01 -4.5486356667E-01
  4.5553093477E+00  7.0685834706E-01 -3.6462366699E+00
  4.8694686131E+00  7.0685834706E-01  3.2278172149E+00
  5.1836278784E+00  7.0685834706E-01  4.2540295973E+00
  5.4977871438E+00  7.0685834706E-01 -3.6937529898E-02
  5.8119464091E+00  7.0685834706E-01  2.7451044218E-01
  6.1261056745E+00  7.0685834706E-01  5.9489020843E-02
  1.5707963268E-01  8.6393797974E-01 -5.3391155260E+00
  4.7123889804E-01  8.6393797974E-01 -6.0359231594E-01
  7.8539816340E-01  8.6393797974E-01  1.2556457469E+00
  1.0995574288E+00  8.6393797974E-01  4.2067610483E+00
  1.4137166941E+00  8.6393797974E-01  2.0940137354E+00
  1.7278759595E+00  8.6393797974E-01  6.4857673746E-03
  2.0420352248E+00  8.6393797974E-01 -3.4476638991E-01
  2.3561944902E+00  8.6393797974E-01 -1.4129844190E-01
  2.6703537556E+00  8.6393797974E-01  4.1739219468E-01
  2.9845130209E+00  8.6393797974E-01  1.9647413125E+00
  3.2986722863E+00  8.6393797974E-01 -6.4078488816E-01
  3.6128315516E+00  8.6393797974E-01 -6.4221087981E-01
  3.9269908170E+00  8.6393797974E-01 -1.1162740317E+00
  4.2411500823E+00  8.6393797974E-01 -2.8183425412E-01
  4.5553093477E+00  8.6393797974E-01 -5.4155713355E+00
  4.8694686131E+00  8.6393797974E-01  8.2578336594E+00
  5.1836278784E+00  8.6393797974E-01  2.6391734934E+00
  5.4977871438E+00  8.6393797974E-01 -2.7123920450E-01
  5.8119464091E+00  8.6393797974E-01 -1.3618643373E-01
  6.1261056745E+00  8.6393797974E-01 -4.7790018654E-01
  1.5707963268E-01  1.0210176124E+00  1.5434951767E-01
  4.7123889804E-01  1.0210176124E+00  2.3359700517E+00
  7.8539816340E-01  1.0210176124E+00  2.3206179902E+00
  1.0995574288E+00  1.0210176124E+00  1.3986242483E+00
  1.4137166941E+00  1.0210176124E+00  6.4414088301E-01
  1.7278759595E+00  1.0210176124E+00 -7.8535532467E-01
  2.0420352248E+00  1.0210176124E+00 -1.0394382693E+00
  2.3561944902E+00  1.0210176124E+00  1.9774481578E-01
  2.6703537556E+00  1.0210176124E+00 -1.1370635705E+00
  2.9845130209E+00  1.0210176124E+00  9.5831940420E-02
  3.2986722863E+00  1.0210176124E+00  1.3625762689E+00
  3.6128315516E+00  1.0210176124E+00 -4.7632845379E-01
  3.9269908170E+00  1.0210176124E+00 -2.1052679018E+00
  4.2411500823E+00  1.0210176124E+00 -6.4326992441E+00
  4.5553093477E+00  1.0210176124E+00 -8.3959362613E+00
  4.8694686131E+00  1.0210176124E+00  3.2235059355E+00
  5.1836278784E+00  1.0210176124E+00 -1.3927333462E+00
  5.4977871438E+00  1.0210176124E+00 -3.1177744514E+00
  5.8119464091E+00  1.0210176124E+00 -1.7496387719E+00
  6.1261056745E+00  1.0210176124E+00 -4.7145730969E-01
  1.5707963268E-01  1.1780972451E+00  9.8845735907E-01
  4.7123889804E-01  1.1780972451E+00  3.8220645006E-01
  7.8539816340E-01  1.1780972451E+00 -1.8975037376E+00
  1.0995574288E+00  1.1780972451E+00  1.3004644438E+00
  1.4137166941E+00  1.1780972451E+00 -1.3068516904E-01
  1.7278759595E+00  1.1780972451E+00 -2.9760384439E-02
  2.0420352248E+00  1.1780972451E+00 -1.5578504808E-01
  2.3561944902E+00  1.1780972451E+00  1.5689735216E-01
  2.6703537556E+00  1.1780972451E+00 -1.3179134987E+00
  2.9845130209E+00  1.1780972451E+00 -8.5537390575E-01
  3.2986722863E+00  1.1780972451E+00 -3.0981277863E-01
  3.6128315516E+00  1.1780972451E+00 -1.0063715277E+00
  3.9269908170E+00  1.1780972451E+00 -3.8788301288E+00
  4.2411500823E+00  1.1780972451E+00 -6.0284887426E+00
  4.5553093477E+00  1.1780972451E+00 -6.7106071237E-01
  4.8694686131E+00  1.1780972451E+00  1.0732778981E+00
  5.1836278784E+00  1.1780972451E+00 -1.2334151574E+00
  5.4977871438E+00  1.1780972451E+00  2.2894737524E+00
  5.8119464091E+00  1.1780972451E+00  9.0096996559E-01
  6.1261056745E+00  1.1780972451E+00  2.1109807789E+00
  1.5707963268E-01  1.3351768778E+00  5.4489194720E-01
  4.7123889804E-01  1.3351768778E+00  1.7435999245E+00
  7.8539816340E-01  1.3351768778E+00  2.7775774239E+00
  1.0995574288E+00  1.3351768778E+00  3.1755051158E+00
  1.4137166941E+00  1.3351768778E+00  1.2973402534E+00
  1.7278759595E+00  1.3351768778E+00  1.9826708492E+00
  2.0420352248E+00  1.3351768778E+00  4.4600011823E+00
  2.3561944902E+00  1.3351768778E+00  3.0309753959E+00
  2.6703537556E+00  1.3351768778E+00  2.8477064246E+00
  2.9845130209E+00  1.3351768778E+00  3.2629408635E+00
  3.2986722863E+00  1.3351768778E+00  3.4554148681E+00
  3.6128315516E+00  1.3351768778E+00  3.4026493533E+00
  3.9269908170E+00  1.3351768778E+00  2.5891607558E+00
  4.2411500823E+00  1.3351768778E+00  1.9509478633E+00
  4.5553093477E+00  1.3351768778E+00  2.5995779755E+00
  4.8694686131E+00  1.3351768778E+00  1.8895222513E+00
  5.1836278784E+00  1.3351768778E+00  3.1808783815E+00
  5.4977871438E+00  1.3351768778E+00  4.6972289997E+00
  5.8119464091E+00  1.3351768778E+00  2.7767947421E+00
  6.1261056745E+00  1.3351768778E+00  4.0566917904E+00
  1.5707963268E-01  1.4922565105E+00  9.5055273187E+00
  4.7123889804E-01  1.4922565105E+00  4.9008256573E+00
  7.8539816340E-01  1.4922565105E+00  7.6004647961E+00
  1.0995574288E+00  1.4922565105E+00  6.4148600069E+00
  1.4137166941E+00  1.4922565105E+00  8.4446954141E+00
  1.7278759595E+00  1.4922565105E+00  7.1477582937E+00
  2.0420352248E+00  1.4922565105E+00  7.2539217063E+00
  2.3561944902E+00  1.4922565105E+00  6.1858461258E+00
  2.6703537556E+00  1.4922565105E+00  7.6061783637E+00
  2.9845130209E+00  1.4922565105E+00  9.0422992081E+00
  3.2986722863E+00  1.4922565105E+00  9.0580986134E+00
  3.6128315516E+00  1.4922565105E+00  8.5529050009E+00
  3.9269908170E+00  1.4922565105E+00  8.7837976346E+00
  4.2411500823E+00  1.4922565105E+00  8.4692005483E+00
  4.5553093477E+00  1.4922565105E+00  8.9583150257E+00
  4.8694686131E+00  1.4922565105E+00  8.2094894038E+00
  5.1836278784E+00  1.4922565105E+00  8.5248959348E+00
  5.4977871438E+00  1.4922565105E+00  9.8766549579E+00
  5.8119464091E+00  1.4922565105E+00  1.1657847561E+01
  6.1261056745E+00  1.4922565105E+00  1.0742505252E+01
